precinct,office,candidate,votes
Precinct 303,Governor (Democratic),"McConnell, Leola",6
Precinct 303,Governor (Democratic),None Of These Candidates,7
Precinct 303,Governor (Democratic),"Titus, Dina",85
Precinct 303,Governor (Republican),"Beers, Bob",43
Precinct 303,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",4
Precinct 303,Governor (Republican),"GIBBONS, JIM",104
Precinct 303,Governor (Republican),"Hunt, Lorraine T.",32
Precinct 303,Governor (Republican),"Lusak, Stanleigh Harold",3
Precinct 303,Governor (Republican),None Of These Candidates,7
Precinct 303,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",324
Precinct 303,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",28
Precinct 303,Lieutenant Governor (Democratic),"Montgomery, Bill",19
Precinct 303,Lieutenant Governor (Democratic),None Of These Candidates,31
Precinct 303,Lieutenant Governor (Democratic),"Stupak, Bob",14
Precinct 303,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",41
Precinct 303,Lieutenant Governor (Republican),"Hammargren, Lonnie",17
Precinct 303,Lieutenant Governor (Republican),"Kao, George",6
Precinct 303,Lieutenant Governor (Republican),"Krolicki, Brian",114
Precinct 303,Lieutenant Governor (Republican),"Moncrief, Janet",6
Precinct 303,Lieutenant Governor (Republican),None Of These Candidates,6
Precinct 303,Lieutenant Governor (Republican),"Woollen, Barbara Lee",40
Precinct 303,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",309
Precinct 303,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",87
Precinct 303,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",131
Precinct 303,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",108
Precinct 303,Secretary Of State (Democratic),"Boyd, Roderick",26
Precinct 303,Secretary Of State (Democratic),"Miller, Ross",81
Precinct 303,Secretary Of State (Democratic),None Of These Candidates,25
Precinct 303,Secretary Of State (Republican),None Of These Candidates,11
Precinct 303,Secretary Of State (Republican),"Scroggins, Brian",87
Precinct 303,Secretary Of State (Republican),"Tarkanian, Danny",88
Precinct 303,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",326
Precinct 303,"State Assembly, District 40 (Republican)","WAGNER, JOHN",75
Precinct 303,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",106
Precinct 303,State Treasurer (Democratic),"Marshall, Kate",92
Precinct 303,State Treasurer (Democratic),None Of These Candidates,18
Precinct 303,State Treasurer (Democratic),"VanderPal, Geoffrey",27
Precinct 303,State Treasurer (Republican),"Augustine, Kathy",15
Precinct 303,State Treasurer (Republican),"DeStefano, Mark",106
Precinct 303,State Treasurer (Republican),None Of These Candidates,28
Precinct 303,State Treasurer (Republican),"Pitts, Joseph",40
Precinct 303,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",28
Precinct 303,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",85
Precinct 303,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",140
Precinct 303,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",91
Precinct 303,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",53
Precinct 303,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",129
Precinct 303,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,42
Precinct 303,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",114
Precinct 303,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",138
Precinct 303,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",37
Precinct 303,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",42
Precinct 303,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,35
Precinct 303,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",91
Precinct 303,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",325
Precinct 303,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",61
Precinct 303,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",23
Precinct 303,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",3
Precinct 303,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",101
Precinct 303,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",3
Precinct 303,U.S. Senate (Democratic),"Carter, Jack",99
Precinct 303,U.S. Senate (Democratic),None Of These Candidates,17
Precinct 303,U.S. Senate (Democratic),"Tun, Ruby jee",25
Precinct 303,U.S. Senate (Republican),"Ensign, John",178
Precinct 303,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",5
Precinct 303,U.S. Senate (Republican),None Of These Candidates,6
Precinct 303,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",73
Precinct 303,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",169
Precinct 303,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",26
Precinct 303,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",71
Precinct 305,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",447
Precinct 305,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",465
Precinct 305,Governor (Democratic),"Gibson, James B.",64
Precinct 305,Governor (Democratic),"McConnell, Leola",7
Precinct 305,Governor (Democratic),None Of These Candidates,16
Precinct 305,Governor (Democratic),"Titus, Dina",101
Precinct 305,Governor (Republican),"Beers, Bob",58
Precinct 305,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",2
Precinct 305,Governor (Republican),"GIBBONS, JIM",150
Precinct 305,Governor (Republican),"Hunt, Lorraine T.",60
Precinct 305,Governor (Republican),"Lusak, Stanleigh Harold",1
Precinct 305,Governor (Republican),None Of These Candidates,6
Precinct 305,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",455
Precinct 305,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",35
Precinct 305,Lieutenant Governor (Democratic),"Montgomery, Bill",11
Precinct 305,Lieutenant Governor (Democratic),None Of These Candidates,60
Precinct 305,Lieutenant Governor (Democratic),"Stupak, Bob",32
Precinct 305,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",45
Precinct 305,Lieutenant Governor (Republican),"Hammargren, Lonnie",25
Precinct 305,Lieutenant Governor (Republican),"Kao, George",12
Precinct 305,Lieutenant Governor (Republican),"Krolicki, Brian",163
Precinct 305,Lieutenant Governor (Republican),"Moncrief, Janet",3
Precinct 305,Lieutenant Governor (Republican),None Of These Candidates,9
Precinct 305,Lieutenant Governor (Republican),"Woollen, Barbara Lee",64
Precinct 305,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",432
Precinct 305,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",154
Precinct 305,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",143
Precinct 305,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",156
Precinct 305,Secretary Of State (Democratic),"Boyd, Roderick",25
Precinct 305,Secretary Of State (Democratic),"Miller, Ross",104
Precinct 305,Secretary Of State (Democratic),None Of These Candidates,50
Precinct 305,Secretary Of State (Republican),None Of These Candidates,32
Precinct 305,Secretary Of State (Republican),"Scroggins, Brian",104
Precinct 305,Secretary Of State (Republican),"Tarkanian, Danny",130
Precinct 305,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",460
Precinct 305,"State Assembly, District 40 (Republican)","WAGNER, JOHN",132
Precinct 305,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",134
Precinct 305,State Treasurer (Democratic),"Marshall, Kate",121
Precinct 305,State Treasurer (Democratic),None Of These Candidates,33
Precinct 305,State Treasurer (Democratic),"VanderPal, Geoffrey",28
Precinct 305,State Treasurer (Republican),"Augustine, Kathy",39
Precinct 305,State Treasurer (Republican),"DeStefano, Mark",139
Precinct 305,State Treasurer (Republican),None Of These Candidates,51
Precinct 305,State Treasurer (Republican),"Pitts, Joseph",38
Precinct 305,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",64
Precinct 305,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",119
Precinct 305,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",187
Precinct 305,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",115
Precinct 305,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",80
Precinct 305,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",175
Precinct 305,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,93
Precinct 305,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",141
Precinct 305,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",182
Precinct 305,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",38
Precinct 305,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",87
Precinct 305,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,83
Precinct 305,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",97
Precinct 305,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",457
Precinct 305,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",98
Precinct 305,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",38
Precinct 305,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",2
Precinct 305,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",136
Precinct 305,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",3
Precinct 305,U.S. Senate (Democratic),"Carter, Jack",149
Precinct 305,U.S. Senate (Democratic),None Of These Candidates,24
Precinct 305,U.S. Senate (Democratic),"Tun, Ruby jee",15
Precinct 305,U.S. Senate (Republican),"Ensign, John",250
Precinct 305,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",15
Precinct 305,U.S. Senate (Republican),None Of These Candidates,14
Precinct 305,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",120
Precinct 305,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",239
Precinct 305,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",34
Precinct 305,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",87
Precinct 307,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",187
Precinct 307,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",194
Precinct 307,Governor (Democratic),"Gibson, James B.",28
Precinct 307,Governor (Democratic),"McConnell, Leola",0
Precinct 307,Governor (Democratic),None Of These Candidates,8
Precinct 307,Governor (Democratic),"Titus, Dina",37
Precinct 307,Governor (Republican),"Beers, Bob",15
Precinct 307,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",3
Precinct 307,Governor (Republican),"GIBBONS, JIM",66
Precinct 307,Governor (Republican),"Hunt, Lorraine T.",24
Precinct 307,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 307,Governor (Republican),None Of These Candidates,4
Precinct 307,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",189
Precinct 307,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",14
Precinct 307,Lieutenant Governor (Democratic),"Montgomery, Bill",7
Precinct 307,Lieutenant Governor (Democratic),None Of These Candidates,15
Precinct 307,Lieutenant Governor (Democratic),"Stupak, Bob",14
Precinct 307,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",21
Precinct 307,Lieutenant Governor (Republican),"Hammargren, Lonnie",11
Precinct 307,Lieutenant Governor (Republican),"Kao, George",5
Precinct 307,Lieutenant Governor (Republican),"Krolicki, Brian",58
Precinct 307,Lieutenant Governor (Republican),"Moncrief, Janet",2
Precinct 307,Lieutenant Governor (Republican),None Of These Candidates,10
Precinct 307,Lieutenant Governor (Republican),"Woollen, Barbara Lee",25
Precinct 307,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",181
Precinct 307,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",53
Precinct 307,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",72
Precinct 307,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",62
Precinct 307,Secretary Of State (Democratic),"Boyd, Roderick",20
Precinct 307,Secretary Of State (Democratic),"Miller, Ross",37
Precinct 307,Secretary Of State (Democratic),None Of These Candidates,11
Precinct 307,Secretary Of State (Republican),None Of These Candidates,15
Precinct 307,Secretary Of State (Republican),"Scroggins, Brian",58
Precinct 307,Secretary Of State (Republican),"Tarkanian, Danny",37
Precinct 307,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",190
Precinct 307,"State Assembly, District 40 (Republican)","WAGNER, JOHN",50
Precinct 307,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",56
Precinct 307,State Treasurer (Democratic),"Marshall, Kate",53
Precinct 307,State Treasurer (Democratic),None Of These Candidates,5
Precinct 307,State Treasurer (Democratic),"VanderPal, Geoffrey",12
Precinct 307,State Treasurer (Republican),"Augustine, Kathy",24
Precinct 307,State Treasurer (Republican),"DeStefano, Mark",46
Precinct 307,State Treasurer (Republican),None Of These Candidates,24
Precinct 307,State Treasurer (Republican),"Pitts, Joseph",16
Precinct 307,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",31
Precinct 307,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",39
Precinct 307,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",76
Precinct 307,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",53
Precinct 307,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",48
Precinct 307,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",61
Precinct 307,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,26
Precinct 307,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",70
Precinct 307,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",84
Precinct 307,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",37
Precinct 307,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",22
Precinct 307,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,26
Precinct 307,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",35
Precinct 307,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",189
Precinct 307,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",30
Precinct 307,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",28
Precinct 307,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
Precinct 307,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",50
Precinct 307,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",2
Precinct 307,U.S. Senate (Democratic),"Carter, Jack",60
Precinct 307,U.S. Senate (Democratic),None Of These Candidates,6
Precinct 309,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",11
Precinct 309,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",27
Precinct 309,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",85
Precinct 309,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",38
Precinct 309,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",28
Precinct 309,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",49
Precinct 309,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,22
Precinct 309,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",65
Precinct 309,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",76
Precinct 309,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",16
Precinct 309,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",10
Precinct 309,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,19
Precinct 309,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",45
Precinct 309,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",151
Precinct 309,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",34
Precinct 309,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",14
Precinct 309,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",2
Precinct 309,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",40
Precinct 309,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",0
Precinct 309,U.S. Senate (Democratic),"Carter, Jack",53
Precinct 309,U.S. Senate (Democratic),None Of These Candidates,9
Precinct 309,U.S. Senate (Democratic),"Tun, Ruby jee",7
Precinct 309,U.S. Senate (Republican),"Ensign, John",84
Precinct 309,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",3
Precinct 309,U.S. Senate (Republican),None Of These Candidates,4
Precinct 309,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",24
Precinct 309,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",75
Precinct 309,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",15
Precinct 309,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",40
Precinct 311,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",466
Precinct 311,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",488
Precinct 311,Governor (Democratic),"Gibson, James B.",48
Precinct 311,Governor (Democratic),"McConnell, Leola",7
Precinct 311,Governor (Democratic),None Of These Candidates,8
Precinct 311,Governor (Democratic),"Titus, Dina",114
Precinct 311,Governor (Republican),"Beers, Bob",79
Precinct 311,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",2
Precinct 311,Governor (Republican),"GIBBONS, JIM",176
Precinct 311,Governor (Republican),"Hunt, Lorraine T.",66
Precinct 311,Governor (Republican),"Lusak, Stanleigh Harold",2
Precinct 311,Governor (Republican),None Of These Candidates,8
Precinct 311,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",475
Precinct 311,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",30
Precinct 311,Lieutenant Governor (Democratic),"Montgomery, Bill",26
Precinct 311,Lieutenant Governor (Democratic),None Of These Candidates,45
Precinct 311,Lieutenant Governor (Democratic),"Stupak, Bob",27
Precinct 311,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",45
Precinct 311,Lieutenant Governor (Republican),"Hammargren, Lonnie",32
Precinct 311,Lieutenant Governor (Republican),"Kao, George",12
Precinct 311,Lieutenant Governor (Republican),"Krolicki, Brian",192
Precinct 311,Lieutenant Governor (Republican),"Moncrief, Janet",4
Precinct 311,Lieutenant Governor (Republican),None Of These Candidates,12
Precinct 311,Lieutenant Governor (Republican),"Woollen, Barbara Lee",78
Precinct 311,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",455
Precinct 311,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",154
Precinct 311,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",169
Precinct 311,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",152
Precinct 311,Secretary Of State (Democratic),"Boyd, Roderick",28
Precinct 311,Secretary Of State (Democratic),"Miller, Ross",104
Precinct 311,Secretary Of State (Democratic),None Of These Candidates,41
Precinct 311,Secretary Of State (Republican),None Of These Candidates,46
Precinct 311,Secretary Of State (Republican),"Scroggins, Brian",129
Precinct 311,Secretary Of State (Republican),"Tarkanian, Danny",139
Precinct 311,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",494
Precinct 311,State Treasurer (Democratic),"Marshall, Kate",128
Precinct 311,State Treasurer (Democratic),None Of These Candidates,20
Precinct 311,State Treasurer (Democratic),"VanderPal, Geoffrey",28
Precinct 311,State Treasurer (Republican),"Augustine, Kathy",42
Precinct 311,State Treasurer (Republican),"DeStefano, Mark",144
Precinct 311,State Treasurer (Republican),None Of These Candidates,74
Precinct 311,State Treasurer (Republican),"Pitts, Joseph",51
Precinct 311,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",47
Precinct 311,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",129
Precinct 311,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",222
Precinct 311,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",124
Precinct 311,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",93
Precinct 311,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",175
Precinct 311,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,102
Precinct 311,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",162
Precinct 311,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",221
Precinct 311,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",51
Precinct 311,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",73
Precinct 311,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,74
Precinct 311,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",114
Precinct 311,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",472
Precinct 311,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",112
Precinct 311,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",46
Precinct 311,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
Precinct 311,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",171
Precinct 311,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",3
Precinct 311,U.S. Senate (Democratic),"Carter, Jack",142
Precinct 311,U.S. Senate (Democratic),None Of These Candidates,13
Precinct 311,U.S. Senate (Democratic),"Tun, Ruby jee",23
Precinct 311,U.S. Senate (Republican),"Ensign, John",288
Precinct 311,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",20
Precinct 311,U.S. Senate (Republican),None Of These Candidates,19
Precinct 311,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",138
Precinct 311,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",237
Precinct 311,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",42
Precinct 311,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",86
Precinct 401,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",251
Precinct 401,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",260
Precinct 401,Governor (Democratic),"Gibson, James B.",29
Precinct 401,Governor (Democratic),"McConnell, Leola",4
Precinct 401,Governor (Democratic),None Of These Candidates,9
Precinct 401,Governor (Democratic),"Titus, Dina",77
Precinct 401,Governor (Republican),"Beers, Bob",24
Precinct 401,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",3
Precinct 401,Governor (Republican),"GIBBONS, JIM",96
Precinct 401,Governor (Republican),"Hunt, Lorraine T.",30
Precinct 401,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 401,Governor (Republican),None Of These Candidates,2
Precinct 401,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",259
Precinct 401,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",17
Precinct 401,Lieutenant Governor (Democratic),"Montgomery, Bill",14
Precinct 401,Lieutenant Governor (Democratic),None Of These Candidates,35
Precinct 401,Lieutenant Governor (Democratic),"Stupak, Bob",25
Precinct 401,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",23
Precinct 401,Lieutenant Governor (Republican),"Hammargren, Lonnie",9
Precinct 401,Lieutenant Governor (Republican),"Kao, George",5
Precinct 401,Lieutenant Governor (Republican),"Krolicki, Brian",107
Precinct 401,Lieutenant Governor (Republican),"Moncrief, Janet",1
Precinct 401,Lieutenant Governor (Republican),None Of These Candidates,7
Precinct 401,Lieutenant Governor (Republican),"Woollen, Barbara Lee",27
Precinct 401,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",238
Precinct 401,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",69
Precinct 401,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",120
Precinct 401,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",73
Precinct 401,Secretary Of State (Democratic),"Boyd, Roderick",15
Precinct 401,Secretary Of State (Democratic),"Miller, Ross",70
Precinct 401,Secretary Of State (Democratic),None Of These Candidates,27
Precinct 401,Secretary Of State (Republican),None Of These Candidates,16
Precinct 401,Secretary Of State (Republican),"Scroggins, Brian",75
Precinct 401,Secretary Of State (Republican),"Tarkanian, Danny",66
Precinct 401,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",260
Precinct 401,"State Assembly, District 40 (Republican)","WAGNER, JOHN",73
Precinct 401,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",77
Precinct 401,State Treasurer (Democratic),"Marshall, Kate",80
Precinct 401,State Treasurer (Democratic),None Of These Candidates,21
Precinct 401,State Treasurer (Democratic),"VanderPal, Geoffrey",17
Precinct 401,State Treasurer (Republican),"Augustine, Kathy",21
Precinct 401,State Treasurer (Republican),"DeStefano, Mark",88
Precinct 401,State Treasurer (Republican),None Of These Candidates,12
Precinct 401,State Treasurer (Republican),"Pitts, Joseph",33
Precinct 401,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",26
Precinct 401,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",64
Precinct 401,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",119
Precinct 401,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",69
Precinct 401,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",60
Precinct 401,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",98
Precinct 401,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,40
Precinct 401,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",85
Precinct 401,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",105
