precinct,office,candidate,votes
Smith Valley 2,Lieutenant Governor (Democratic),"Flores, Lucy",13
Smith Valley 2,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",0
Smith Valley 2,Lieutenant Governor (Democratic),None Of These Candidates,1
Smith Valley 2,Lieutenant Governor (Republican),"Dyer, Chris",12
Smith Valley 2,Lieutenant Governor (Republican),"Hutchison, Mark",72
Smith Valley 2,Lieutenant Governor (Republican),"Lowden, Sue",47
Smith Valley 2,Lieutenant Governor (Republican),None Of These Candidates,16
Smith Valley 2,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",142
Smith Valley 2,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",140
Smith Valley 2,Sheriff (Nonpartisan),"ADAMS, STEVE",77
Smith Valley 2,Sheriff (Nonpartisan),"KANTZ, GREG",4
Smith Valley 2,Sheriff (Nonpartisan),"MCNEIL, AL",69
Smith Valley 2,Sheriff (Nonpartisan),"TORRES, ALBERT D.",29
Smith Valley 2,South Lyon County Hospital (Nonpartisan),"PRICE, JUDY",131
Smith Valley 2,South Lyon County Hospital (Nonpartisan),"STRELO-SMITH, CAROLYN",111
Smith Valley 2,"State Assembly, District 38 (Republican)","FREY, NORM",30
Smith Valley 2,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",116
Smith Valley 2,State Controller (Republican),"Arlint, Cort R.",7
Smith Valley 2,State Controller (Republican),"Herr, Barry",18
Smith Valley 2,State Controller (Republican),"Knecht, Ron",79
Smith Valley 2,State Controller (Republican),None Of These Candidates,33
Smith Valley 2,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",0
Smith Valley 2,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",10
Smith Valley 2,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",4
Smith Valley 2,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",56
Smith Valley 2,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",38
Smith Valley 2,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",29
Smith Valley 2,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",1
South Dayton 1,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",50
South Dayton 1,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",49
South Dayton 1,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",2
South Dayton 1,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",8
South Dayton 1,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",164
South Dayton 1,Governor (Democratic),"Chang, Charles ""Charlie""",3
South Dayton 1,Governor (Democratic),"Conquest, Frederick L.",2
South Dayton 1,Governor (Democratic),"Frye, Stephen H.",5
South Dayton 1,Governor (Democratic),"Goodman, Robert ""Bob""",5
South Dayton 1,Governor (Democratic),"Hyepock, Chris",4
South Dayton 1,Governor (Democratic),None Of These Candidates,7
South Dayton 1,Governor (Democratic),"Rheinhart, Allen",2
South Dayton 1,Governor (Democratic),"Rutledge, John",2
South Dayton 1,Governor (Democratic),"Shabazz, Abdul H.",1
South Dayton 1,Governor (Republican),"Hamilton, Eddie ""In Liberty""",2
South Dayton 1,Governor (Republican),"Marinch, Gary",2
South Dayton 1,Governor (Republican),None Of These Candidates,1
South Dayton 1,Governor (Republican),"Sandoval, Brian",116
South Dayton 1,Governor (Republican),"Tarbell, William",0
South Dayton 1,Governor (Republican),"Tighe, Thomas J.",0
South Dayton 1,Lieutenant Governor (Democratic),"Flores, Lucy",23
South Dayton 1,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",4
South Dayton 1,Lieutenant Governor (Democratic),None Of These Candidates,4
South Dayton 1,Lieutenant Governor (Republican),"Dyer, Chris",8
South Dayton 1,Lieutenant Governor (Republican),"Hutchison, Mark",75
South Dayton 1,Lieutenant Governor (Republican),"Lowden, Sue",29
South Dayton 1,Lieutenant Governor (Republican),None Of These Candidates,7
South Dayton 1,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",153
South Dayton 1,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",157
South Dayton 1,Sheriff (Nonpartisan),"ADAMS, STEVE",41
South Dayton 1,Sheriff (Nonpartisan),"KANTZ, GREG",19
South Dayton 1,Sheriff (Nonpartisan),"MCNEIL, AL",24
South Dayton 1,Sheriff (Nonpartisan),"TORRES, ALBERT D.",95
South Dayton 1,"State Assembly, District 39 (Republican)","REEDY, ROBIN",37
South Dayton 1,"State Assembly, District 39 (Republican)","WHEELER, JIM",80
South Dayton 1,State Controller (Republican),"Arlint, Cort R.",7
South Dayton 1,State Controller (Republican),"Herr, Barry",11
South Dayton 1,State Controller (Republican),"Knecht, Ron",85
South Dayton 1,State Controller (Republican),None Of These Candidates,14
South Dayton 1,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",5
South Dayton 1,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",10
South Dayton 1,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",4
South Dayton 1,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",11
South Dayton 2,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",25
South Dayton 2,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",17
South Dayton 2,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",0
South Dayton 2,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",2
South Dayton 2,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",58
South Dayton 2,Governor (Democratic),"Chang, Charles ""Charlie""",0
South Dayton 2,Governor (Democratic),"Conquest, Frederick L.",1
South Dayton 2,Governor (Democratic),"Frye, Stephen H.",3
South Dayton 2,Governor (Democratic),"Goodman, Robert ""Bob""",1
South Dayton 2,Governor (Democratic),"Hyepock, Chris",1
South Dayton 2,Governor (Democratic),None Of These Candidates,9
South Dayton 2,Governor (Democratic),"Rheinhart, Allen",1
South Dayton 2,Governor (Democratic),"Rutledge, John",0
South Dayton 2,Governor (Democratic),"Shabazz, Abdul H.",1
South Dayton 2,Governor (Republican),"Hamilton, Eddie ""In Liberty""",2
South Dayton 2,Governor (Republican),"Marinch, Gary",1
South Dayton 2,Governor (Republican),None Of These Candidates,1
South Dayton 2,Governor (Republican),"Sandoval, Brian",41
South Dayton 2,Governor (Republican),"Tarbell, William",0
South Dayton 2,Governor (Republican),"Tighe, Thomas J.",0
South Dayton 2,Lieutenant Governor (Democratic),"Flores, Lucy",11
South Dayton 2,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",1
South Dayton 2,Lieutenant Governor (Democratic),None Of These Candidates,5
South Dayton 2,Lieutenant Governor (Republican),"Dyer, Chris",4
South Dayton 2,Lieutenant Governor (Republican),"Hutchison, Mark",33
South Dayton 2,Lieutenant Governor (Republican),"Lowden, Sue",8
South Dayton 2,Lieutenant Governor (Republican),None Of These Candidates,0
South Dayton 2,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",58
South Dayton 2,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",57
South Dayton 2,Sheriff (Nonpartisan),"ADAMS, STEVE",18
South Dayton 2,Sheriff (Nonpartisan),"KANTZ, GREG",6
South Dayton 2,Sheriff (Nonpartisan),"MCNEIL, AL",14
South Dayton 2,Sheriff (Nonpartisan),"TORRES, ALBERT D.",28
South Dayton 2,"State Assembly, District 39 (Republican)","REEDY, ROBIN",23
South Dayton 2,"State Assembly, District 39 (Republican)","WHEELER, JIM",22
South Dayton 2,State Controller (Republican),"Arlint, Cort R.",5
South Dayton 2,State Controller (Republican),"Herr, Barry",3
South Dayton 2,State Controller (Republican),"Knecht, Ron",33
South Dayton 2,State Controller (Republican),None Of These Candidates,3
South Dayton 2,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",5
South Dayton 2,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",0
South Dayton 2,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",1
South Dayton 2,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",9
South Dayton 3,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",92
South Dayton 3,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",50
South Dayton 3,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",5
South Dayton 3,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",9
South Dayton 3,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",202
South Dayton 3,Governor (Democratic),"Chang, Charles ""Charlie""",4
South Dayton 3,Governor (Democratic),"Conquest, Frederick L.",0
South Dayton 3,Governor (Democratic),"Frye, Stephen H.",5
South Dayton 3,Governor (Democratic),"Goodman, Robert ""Bob""",3
South Dayton 3,Governor (Democratic),"Hyepock, Chris",1
South Dayton 3,Governor (Democratic),None Of These Candidates,18
South Dayton 3,Governor (Democratic),"Rheinhart, Allen",3
South Dayton 3,Governor (Democratic),"Rutledge, John",5
South Dayton 3,Governor (Democratic),"Shabazz, Abdul H.",0
South Dayton 3,Governor (Republican),"Hamilton, Eddie ""In Liberty""",2
South Dayton 3,Governor (Republican),"Marinch, Gary",1
South Dayton 3,Governor (Republican),None Of These Candidates,5
South Dayton 3,Governor (Republican),"Sandoval, Brian",158
South Dayton 3,Governor (Republican),"Tarbell, William",3
South Dayton 3,Governor (Republican),"Tighe, Thomas J.",1
South Dayton 3,Lieutenant Governor (Democratic),"Flores, Lucy",27
South Dayton 3,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",1
South Dayton 3,Lieutenant Governor (Democratic),None Of These Candidates,12
South Dayton 3,Lieutenant Governor (Republican),"Dyer, Chris",4
South Dayton 3,Lieutenant Governor (Republican),"Hutchison, Mark",119
South Dayton 3,Lieutenant Governor (Republican),"Lowden, Sue",43
South Dayton 3,Lieutenant Governor (Republican),None Of These Candidates,3
South Dayton 3,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",195
South Dayton 3,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",198
South Dayton 3,Sheriff (Nonpartisan),"ADAMS, STEVE",63
South Dayton 3,Sheriff (Nonpartisan),"KANTZ, GREG",15
South Dayton 3,Sheriff (Nonpartisan),"MCNEIL, AL",69
South Dayton 3,Sheriff (Nonpartisan),"TORRES, ALBERT D.",83
South Dayton 3,"State Assembly, District 39 (Republican)","REEDY, ROBIN",56
South Dayton 3,"State Assembly, District 39 (Republican)","WHEELER, JIM",107
South Dayton 3,State Controller (Republican),"Arlint, Cort R.",20
South Dayton 3,State Controller (Republican),"Herr, Barry",17
South Dayton 3,State Controller (Republican),"Knecht, Ron",110
South Dayton 3,State Controller (Republican),None Of These Candidates,12
South Dayton 3,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",5
South Dayton 3,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",10
South Dayton 3,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",16
South Dayton 3,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",6
South Dayton 4,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",43
South Dayton 4,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",26
South Dayton 4,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",4
South Dayton 4,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",3
South Dayton 4,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",116
South Dayton 4,Governor (Democratic),"Chang, Charles ""Charlie""",1
South Dayton 4,Governor (Democratic),"Conquest, Frederick L.",0
South Dayton 4,Governor (Democratic),"Frye, Stephen H.",7
South Dayton 4,Governor (Democratic),"Goodman, Robert ""Bob""",6
South Dayton 4,Governor (Democratic),"Hyepock, Chris",2
South Dayton 4,Governor (Democratic),None Of These Candidates,11
South Dayton 4,Governor (Democratic),"Rheinhart, Allen",0
South Dayton 4,Governor (Democratic),"Rutledge, John",5
South Dayton 4,Governor (Democratic),"Shabazz, Abdul H.",0
South Dayton 4,Governor (Republican),"Hamilton, Eddie ""In Liberty""",4
South Dayton 4,Governor (Republican),"Marinch, Gary",0
South Dayton 4,Governor (Republican),None Of These Candidates,1
South Dayton 4,Governor (Republican),"Sandoval, Brian",77
South Dayton 4,Governor (Republican),"Tarbell, William",0
South Dayton 4,Governor (Republican),"Tighe, Thomas J.",0
South Dayton 4,Lieutenant Governor (Democratic),"Flores, Lucy",16
South Dayton 4,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",10
South Dayton 4,Lieutenant Governor (Democratic),None Of These Candidates,6
South Dayton 4,Lieutenant Governor (Republican),"Dyer, Chris",3
South Dayton 4,Lieutenant Governor (Republican),"Hutchison, Mark",46
South Dayton 4,Lieutenant Governor (Republican),"Lowden, Sue",31
South Dayton 4,Lieutenant Governor (Republican),None Of These Candidates,2
South Dayton 4,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",118
South Dayton 4,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",113
South Dayton 4,Sheriff (Nonpartisan),"ADAMS, STEVE",34
South Dayton 4,Sheriff (Nonpartisan),"KANTZ, GREG",16
South Dayton 4,Sheriff (Nonpartisan),"MCNEIL, AL",30
South Dayton 4,Sheriff (Nonpartisan),"TORRES, ALBERT D.",49
South Dayton 4,"State Assembly, District 39 (Republican)","REEDY, ROBIN",27
South Dayton 4,"State Assembly, District 39 (Republican)","WHEELER, JIM",52
South Dayton 4,State Controller (Republican),"Arlint, Cort R.",7
South Dayton 4,State Controller (Republican),"Herr, Barry",3
South Dayton 4,State Controller (Republican),"Knecht, Ron",64
South Dayton 4,State Controller (Republican),None Of These Candidates,3
South Dayton 4,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",6
South Dayton 4,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",11
South Dayton 4,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",3
South Dayton 4,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",10
Spragg-Plummer,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",97
Spragg-Plummer,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",212
Spragg-Plummer,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",28
Spragg-Plummer,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",26
Spragg-Plummer,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",451
Spragg-Plummer,Governor (Democratic),"Chang, Charles ""Charlie""",1
Spragg-Plummer,Governor (Democratic),"Conquest, Frederick L.",2
Spragg-Plummer,Governor (Democratic),"Frye, Stephen H.",18
Spragg-Plummer,Governor (Democratic),"Goodman, Robert ""Bob""",24
Spragg-Plummer,Governor (Democratic),"Hyepock, Chris",3
Spragg-Plummer,Governor (Democratic),None Of These Candidates,40
Spragg-Plummer,Governor (Democratic),"Rheinhart, Allen",9
Spragg-Plummer,Governor (Democratic),"Rutledge, John",5
Spragg-Plummer,Governor (Democratic),"Shabazz, Abdul H.",1
Spragg-Plummer,Governor (Republican),"Hamilton, Eddie ""In Liberty""",7
Spragg-Plummer,Governor (Republican),"Marinch, Gary",7
Spragg-Plummer,Governor (Republican),None Of These Candidates,8
Spragg-Plummer,Governor (Republican),"Sandoval, Brian",332
Spragg-Plummer,Governor (Republican),"Tarbell, William",9
Spragg-Plummer,Governor (Republican),"Tighe, Thomas J.",5
Spragg-Plummer,Lieutenant Governor (Democratic),"Flores, Lucy",57
Spragg-Plummer,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",17
Spragg-Plummer,Lieutenant Governor (Democratic),None Of These Candidates,32
Spragg-Plummer,Lieutenant Governor (Republican),"Dyer, Chris",35
Spragg-Plummer,Lieutenant Governor (Republican),"Hutchison, Mark",195
Spragg-Plummer,Lieutenant Governor (Republican),"Lowden, Sue",104
Spragg-Plummer,Lieutenant Governor (Republican),None Of These Candidates,25
Spragg-Plummer,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",426
Spragg-Plummer,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",418
Spragg-Plummer,Sheriff (Nonpartisan),"ADAMS, STEVE",104
Spragg-Plummer,Sheriff (Nonpartisan),"KANTZ, GREG",29
Spragg-Plummer,Sheriff (Nonpartisan),"MCNEIL, AL",306
Spragg-Plummer,Sheriff (Nonpartisan),"TORRES, ALBERT D.",89
Spragg-Plummer,South Lyon County Hospital (Nonpartisan),"PRICE, JUDY",400
Spragg-Plummer,South Lyon County Hospital (Nonpartisan),"STRELO-SMITH, CAROLYN",338
Spragg-Plummer,"State Assembly, District 38 (Republican)","FREY, NORM",101
Spragg-Plummer,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",266
Spragg-Plummer,State Controller (Republican),"Arlint, Cort R.",21
Spragg-Plummer,State Controller (Republican),"Herr, Barry",35
Spragg-Plummer,State Controller (Republican),"Knecht, Ron",225
Spragg-Plummer,State Controller (Republican),None Of These Candidates,53
Spragg-Plummer,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",9
Spragg-Plummer,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",67
Spragg-Plummer,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",23
Spragg-Plummer,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",117
Spragg-Plummer,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",91
Spragg-Plummer,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",97
Spragg-Plummer,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",4
Stagecoach 1,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",59
Stagecoach 1,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",82
Stagecoach 1,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",7
Stagecoach 1,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",26
Stagecoach 1,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",264
Stagecoach 1,Governor (Democratic),"Chang, Charles ""Charlie""",9
Stagecoach 1,Governor (Democratic),"Conquest, Frederick L.",1
Stagecoach 1,Governor (Democratic),"Frye, Stephen H.",5
Stagecoach 1,Governor (Democratic),"Goodman, Robert ""Bob""",8
Stagecoach 1,Governor (Democratic),"Hyepock, Chris",0
Stagecoach 1,Governor (Democratic),None Of These Candidates,20
Stagecoach 1,Governor (Democratic),"Rheinhart, Allen",10
Stagecoach 1,Governor (Democratic),"Rutledge, John",8
Stagecoach 1,Governor (Democratic),"Shabazz, Abdul H.",3
Stagecoach 1,Governor (Republican),"Hamilton, Eddie ""In Liberty""",6
Stagecoach 1,Governor (Republican),"Marinch, Gary",1
Stagecoach 1,Governor (Republican),None Of These Candidates,7
Stagecoach 1,Governor (Republican),"Sandoval, Brian",166
Stagecoach 1,Governor (Republican),"Tarbell, William",3
Stagecoach 1,Governor (Republican),"Tighe, Thomas J.",1
Stagecoach 1,Lieutenant Governor (Democratic),"Flores, Lucy",39
Stagecoach 1,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",12
Stagecoach 1,Lieutenant Governor (Democratic),None Of These Candidates,12
Stagecoach 1,Lieutenant Governor (Republican),"Dyer, Chris",11
Stagecoach 1,Lieutenant Governor (Republican),"Hutchison, Mark",108
Stagecoach 1,Lieutenant Governor (Republican),"Lowden, Sue",54
Stagecoach 1,Lieutenant Governor (Republican),None Of These Candidates,10
Stagecoach 1,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",266
Stagecoach 1,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",265
Stagecoach 1,Sheriff (Nonpartisan),"ADAMS, STEVE",51
Stagecoach 1,Sheriff (Nonpartisan),"KANTZ, GREG",128
Stagecoach 1,Sheriff (Nonpartisan),"MCNEIL, AL",44
Stagecoach 1,Sheriff (Nonpartisan),"TORRES, ALBERT D.",71
Stagecoach 1,Slvr Sprngs/Stgech Hospital (Nonpartisan),"BUTLER, CLAUD DAVID",208
Stagecoach 1,Slvr Sprngs/Stgech Hospital (Nonpartisan),"LANGEVIN, MICHAEL",216
Stagecoach 1,"State Assembly, District 38 (Republican)","FREY, NORM",79
Stagecoach 1,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",98
Stagecoach 1,State Controller (Republican),"Arlint, Cort R.",31
Stagecoach 1,State Controller (Republican),"Herr, Barry",24
Stagecoach 1,State Controller (Republican),"Knecht, Ron",109
Stagecoach 1,State Controller (Republican),None Of These Candidates,15
Stagecoach 1,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",5
Stagecoach 1,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",15
Stagecoach 1,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",14
Stagecoach 1,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",28
Stagecoach 2,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",26
Stagecoach 2,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",21
Stagecoach 2,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",4
Stagecoach 2,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",5
Stagecoach 2,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",85
Stagecoach 2,Governor (Democratic),"Chang, Charles ""Charlie""",2
Stagecoach 2,Governor (Democratic),"Conquest, Frederick L.",0
Stagecoach 2,Governor (Democratic),"Frye, Stephen H.",3
Stagecoach 2,Governor (Democratic),"Goodman, Robert ""Bob""",4
Stagecoach 2,Governor (Democratic),"Hyepock, Chris",0
Stagecoach 2,Governor (Democratic),None Of These Candidates,9
Stagecoach 2,Governor (Democratic),"Rheinhart, Allen",1
Stagecoach 2,Governor (Democratic),"Rutledge, John",2
Stagecoach 2,Governor (Democratic),"Shabazz, Abdul H.",0
Stagecoach 2,Governor (Republican),"Hamilton, Eddie ""In Liberty""",2
Stagecoach 2,Governor (Republican),"Marinch, Gary",0
Stagecoach 2,Governor (Republican),None Of These Candidates,0
Stagecoach 2,Governor (Republican),"Sandoval, Brian",57
Stagecoach 2,Governor (Republican),"Tarbell, William",0
Stagecoach 2,Governor (Republican),"Tighe, Thomas J.",0
Stagecoach 2,Lieutenant Governor (Democratic),"Flores, Lucy",10
Stagecoach 2,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",5
Stagecoach 2,Lieutenant Governor (Democratic),None Of These Candidates,6
Stagecoach 2,Lieutenant Governor (Republican),"Dyer, Chris",2
Stagecoach 2,Lieutenant Governor (Republican),"Hutchison, Mark",38
Stagecoach 2,Lieutenant Governor (Republican),"Lowden, Sue",10
Stagecoach 2,Lieutenant Governor (Republican),None Of These Candidates,8
Stagecoach 2,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",83
Stagecoach 2,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",81
Stagecoach 2,Sheriff (Nonpartisan),"ADAMS, STEVE",18
Stagecoach 2,Sheriff (Nonpartisan),"KANTZ, GREG",31
Stagecoach 2,Sheriff (Nonpartisan),"MCNEIL, AL",15
Stagecoach 2,Sheriff (Nonpartisan),"TORRES, ALBERT D.",26
Stagecoach 2,Slvr Sprngs/Stgech Hospital (Nonpartisan),"BUTLER, CLAUD DAVID",67
Stagecoach 2,Slvr Sprngs/Stgech Hospital (Nonpartisan),"LANGEVIN, MICHAEL",69
Stagecoach 2,"State Assembly, District 38 (Republican)","FREY, NORM",24
Stagecoach 2,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",32
Stagecoach 2,State Controller (Republican),"Arlint, Cort R.",0
Stagecoach 2,State Controller (Republican),"Herr, Barry",3
Stagecoach 2,State Controller (Republican),"Knecht, Ron",42
Stagecoach 2,State Controller (Republican),None Of These Candidates,8
Stagecoach 2,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",0
Stagecoach 2,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",7
Stagecoach 2,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",0
Stagecoach 2,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",11
West Mason Valley 1,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",76
West Mason Valley 1,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",99
West Mason Valley 1,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",18
West Mason Valley 1,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",13
West Mason Valley 1,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",280
West Mason Valley 1,Governor (Democratic),"Chang, Charles ""Charlie""",2
West Mason Valley 1,Governor (Democratic),"Conquest, Frederick L.",1
West Mason Valley 1,Governor (Democratic),"Frye, Stephen H.",24
West Mason Valley 1,Governor (Democratic),"Goodman, Robert ""Bob""",7
West Mason Valley 1,Governor (Democratic),"Hyepock, Chris",1
West Mason Valley 1,Governor (Democratic),None Of These Candidates,22
West Mason Valley 1,Governor (Democratic),"Rheinhart, Allen",1
West Mason Valley 1,Governor (Democratic),"Rutledge, John",3
West Mason Valley 1,Governor (Democratic),"Shabazz, Abdul H.",1
West Mason Valley 1,Governor (Republican),"Hamilton, Eddie ""In Liberty""",2
West Mason Valley 1,Governor (Republican),"Marinch, Gary",0
West Mason Valley 1,Governor (Republican),None Of These Candidates,2
West Mason Valley 1,Governor (Republican),"Sandoval, Brian",198
West Mason Valley 1,Governor (Republican),"Tarbell, William",3
West Mason Valley 1,Governor (Republican),"Tighe, Thomas J.",1
West Mason Valley 1,Lieutenant Governor (Democratic),"Flores, Lucy",35
West Mason Valley 1,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",11
West Mason Valley 1,Lieutenant Governor (Democratic),None Of These Candidates,18
West Mason Valley 1,Lieutenant Governor (Republican),"Dyer, Chris",19
West Mason Valley 1,Lieutenant Governor (Republican),"Hutchison, Mark",105
West Mason Valley 1,Lieutenant Governor (Republican),"Lowden, Sue",67
West Mason Valley 1,Lieutenant Governor (Republican),None Of These Candidates,12
West Mason Valley 1,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",263
West Mason Valley 1,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",262
West Mason Valley 1,Sheriff (Nonpartisan),"ADAMS, STEVE",52
West Mason Valley 1,Sheriff (Nonpartisan),"KANTZ, GREG",9
West Mason Valley 1,Sheriff (Nonpartisan),"MCNEIL, AL",191
West Mason Valley 1,Sheriff (Nonpartisan),"TORRES, ALBERT D.",66
West Mason Valley 1,South Lyon County Hospital (Nonpartisan),"PRICE, JUDY",251
West Mason Valley 1,South Lyon County Hospital (Nonpartisan),"STRELO-SMITH, CAROLYN",224
West Mason Valley 1,"State Assembly, District 38 (Republican)","FREY, NORM",51
West Mason Valley 1,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",154
West Mason Valley 1,State Controller (Republican),"Arlint, Cort R.",11
