precinct,office,candidate,votes
PAHRUMP 28,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",10
PAHRUMP 28,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",32
PAHRUMP 28,District Attorney (Democratic),"KUNZI, BRIAN T.",67
PAHRUMP 28,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",388
PAHRUMP 28,Governor (Democratic),"Chang, Charles ""Charlie""",3
PAHRUMP 28,Governor (Democratic),"Conquest, Frederick L.",1
PAHRUMP 28,Governor (Democratic),"Frye, Stephen H.",4
PAHRUMP 28,Governor (Democratic),"Goodman, Robert ""Bob""",32
PAHRUMP 28,Governor (Democratic),"Hyepock, Chris",9
PAHRUMP 28,Governor (Democratic),None Of These Candidates,43
PAHRUMP 28,Governor (Democratic),"Rheinhart, Allen",2
PAHRUMP 28,Governor (Democratic),"Rutledge, John",4
PAHRUMP 28,Governor (Democratic),"Shabazz, Abdul H.",2
PAHRUMP 28,Governor (Republican),"Hamilton, Eddie ""In Liberty""",12
PAHRUMP 28,Governor (Republican),"Marinch, Gary",4
PAHRUMP 28,Governor (Republican),None Of These Candidates,11
PAHRUMP 28,Governor (Republican),"Sandoval, Brian",229
PAHRUMP 28,Governor (Republican),"Tarbell, William",2
PAHRUMP 28,Governor (Republican),"Tighe, Thomas J.",1
PAHRUMP 28,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",37
PAHRUMP 28,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",284
PAHRUMP 28,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",88
PAHRUMP 28,Lieutenant Governor (Democratic),"Flores, Lucy",58
PAHRUMP 28,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",23
PAHRUMP 28,Lieutenant Governor (Democratic),None Of These Candidates,18
PAHRUMP 28,Lieutenant Governor (Republican),"Dyer, Chris",13
PAHRUMP 28,Lieutenant Governor (Republican),"Hutchison, Mark",104
PAHRUMP 28,Lieutenant Governor (Republican),"Lowden, Sue",131
PAHRUMP 28,Lieutenant Governor (Republican),None Of These Candidates,10
PAHRUMP 28,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",49
PAHRUMP 28,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",128
PAHRUMP 28,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",65
PAHRUMP 28,State Controller (Republican),"Arlint, Cort R.",41
PAHRUMP 28,State Controller (Republican),"Herr, Barry",40
PAHRUMP 28,State Controller (Republican),"Knecht, Ron",123
PAHRUMP 28,State Controller (Republican),None Of These Candidates,41
PAHRUMP 28,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",10
PAHRUMP 28,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",78
PAHRUMP 28,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",8
PAHRUMP 28,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",83
PAHRUMP 28,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",106
PAHRUMP 28,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",43
PAHRUMP 28,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",8
PAHRUMP 29,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",21
PAHRUMP 29,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",15
PAHRUMP 29,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",20
PAHRUMP 29,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",59
PAHRUMP 29,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",71
PAHRUMP 29,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",50
PAHRUMP 29,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",3
PAHRUMP 29,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",55
PAHRUMP 29,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",29
PAHRUMP 29,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",39
PAHRUMP 29,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",48
PAHRUMP 29,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",12
PAHRUMP 29,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",5
PAHRUMP 29,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",79
PAHRUMP 29,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",8
PAHRUMP 29,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",23
PAHRUMP 29,District Attorney (Democratic),"KUNZI, BRIAN T.",57
PAHRUMP 29,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",284
PAHRUMP 29,Governor (Democratic),"Chang, Charles ""Charlie""",7
PAHRUMP 29,Governor (Democratic),"Conquest, Frederick L.",5
PAHRUMP 29,Governor (Democratic),"Frye, Stephen H.",10
PAHRUMP 29,Governor (Democratic),"Goodman, Robert ""Bob""",16
PAHRUMP 29,Governor (Democratic),"Hyepock, Chris",4
PAHRUMP 29,Governor (Democratic),None Of These Candidates,31
PAHRUMP 29,Governor (Democratic),"Rheinhart, Allen",3
PAHRUMP 29,Governor (Democratic),"Rutledge, John",3
PAHRUMP 29,Governor (Democratic),"Shabazz, Abdul H.",1
PAHRUMP 29,Governor (Republican),"Hamilton, Eddie ""In Liberty""",14
PAHRUMP 29,Governor (Republican),"Marinch, Gary",0
PAHRUMP 29,Governor (Republican),None Of These Candidates,10
PAHRUMP 29,Governor (Republican),"Sandoval, Brian",160
PAHRUMP 29,Governor (Republican),"Tarbell, William",3
PAHRUMP 29,Governor (Republican),"Tighe, Thomas J.",2
PAHRUMP 29,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",39
PAHRUMP 29,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",174
PAHRUMP 29,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",97
PAHRUMP 29,Lieutenant Governor (Democratic),"Flores, Lucy",45
PAHRUMP 29,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",25
PAHRUMP 29,Lieutenant Governor (Democratic),None Of These Candidates,11
PAHRUMP 29,Lieutenant Governor (Republican),"Dyer, Chris",20
PAHRUMP 29,Lieutenant Governor (Republican),"Hutchison, Mark",78
PAHRUMP 29,Lieutenant Governor (Republican),"Lowden, Sue",79
PAHRUMP 29,Lieutenant Governor (Republican),None Of These Candidates,11
PAHRUMP 29,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",50
PAHRUMP 29,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",72
PAHRUMP 29,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",50
PAHRUMP 29,State Controller (Republican),"Arlint, Cort R.",26
PAHRUMP 29,State Controller (Republican),"Herr, Barry",37
PAHRUMP 29,State Controller (Republican),"Knecht, Ron",76
PAHRUMP 29,State Controller (Republican),None Of These Candidates,40
PAHRUMP 29,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",11
PAHRUMP 29,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",61
PAHRUMP 29,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",9
PAHRUMP 29,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",42
PAHRUMP 29,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",86
PAHRUMP 29,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",42
PAHRUMP 29,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",5
PAHRUMP 30,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",24
PAHRUMP 30,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",13
PAHRUMP 30,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",19
PAHRUMP 30,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",51
PAHRUMP 30,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",97
PAHRUMP 30,County Commissioner District IV (Republican),"BERGMAN, GARY W.",50
PAHRUMP 30,County Commissioner District IV (Republican),"BORASKY, ANDREW ""BUTCH""",94
PAHRUMP 30,County Commissioner District IV (Republican),"HARGIS, JULIE",31
PAHRUMP 30,County Commissioner District IV (Republican),"JONES, BOB",26
PAHRUMP 30,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",64
PAHRUMP 30,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",5
PAHRUMP 30,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",73
PAHRUMP 30,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",20
PAHRUMP 30,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",35
PAHRUMP 30,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",49
PAHRUMP 30,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",17
PAHRUMP 30,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",4
PAHRUMP 30,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",87
PAHRUMP 30,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",8
PAHRUMP 30,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",32
PAHRUMP 30,District Attorney (Democratic),"KUNZI, BRIAN T.",53
PAHRUMP 30,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",319
PAHRUMP 30,Governor (Democratic),"Chang, Charles ""Charlie""",2
PAHRUMP 30,Governor (Democratic),"Conquest, Frederick L.",0
PAHRUMP 30,Governor (Democratic),"Frye, Stephen H.",6
PAHRUMP 30,Governor (Democratic),"Goodman, Robert ""Bob""",14
PAHRUMP 30,Governor (Democratic),"Hyepock, Chris",8
PAHRUMP 30,Governor (Democratic),None Of These Candidates,40
PAHRUMP 30,Governor (Democratic),"Rheinhart, Allen",9
PAHRUMP 30,Governor (Democratic),"Rutledge, John",5
PAHRUMP 30,Governor (Democratic),"Shabazz, Abdul H.",3
PAHRUMP 30,Governor (Republican),"Hamilton, Eddie ""In Liberty""",5
PAHRUMP 30,Governor (Republican),"Marinch, Gary",1
PAHRUMP 30,Governor (Republican),None Of These Candidates,5
PAHRUMP 30,Governor (Republican),"Sandoval, Brian",179
PAHRUMP 30,Governor (Republican),"Tarbell, William",7
PAHRUMP 30,Governor (Republican),"Tighe, Thomas J.",6
PAHRUMP 30,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",42
PAHRUMP 30,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",232
PAHRUMP 30,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",72
PAHRUMP 30,Lieutenant Governor (Democratic),"Flores, Lucy",45
PAHRUMP 30,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",24
PAHRUMP 30,Lieutenant Governor (Democratic),None Of These Candidates,19
PAHRUMP 30,Lieutenant Governor (Republican),"Dyer, Chris",14
PAHRUMP 30,Lieutenant Governor (Republican),"Hutchison, Mark",82
PAHRUMP 30,Lieutenant Governor (Republican),"Lowden, Sue",96
PAHRUMP 30,Lieutenant Governor (Republican),None Of These Candidates,10
PAHRUMP 30,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",49
PAHRUMP 30,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",89
PAHRUMP 30,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",51
PAHRUMP 30,State Controller (Republican),"Arlint, Cort R.",27
PAHRUMP 30,State Controller (Republican),"Herr, Barry",32
PAHRUMP 30,State Controller (Republican),"Knecht, Ron",87
PAHRUMP 30,State Controller (Republican),None Of These Candidates,48
PAHRUMP 30,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",14
PAHRUMP 30,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",63
PAHRUMP 30,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",10
PAHRUMP 30,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",70
PAHRUMP 30,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",67
PAHRUMP 30,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",48
PAHRUMP 30,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",6
PAHRUMP 31,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",31
PAHRUMP 31,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",10
PAHRUMP 31,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",29
PAHRUMP 31,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",45
PAHRUMP 31,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",114
PAHRUMP 31,County Commissioner District IV (Republican),"BERGMAN, GARY W.",50
PAHRUMP 31,County Commissioner District IV (Republican),"BORASKY, ANDREW ""BUTCH""",110
PAHRUMP 31,County Commissioner District IV (Republican),"HARGIS, JULIE",42
PAHRUMP 31,County Commissioner District IV (Republican),"JONES, BOB",25
PAHRUMP 31,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",78
PAHRUMP 31,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",9
PAHRUMP 31,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",80
PAHRUMP 31,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",32
PAHRUMP 31,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",43
PAHRUMP 31,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",43
PAHRUMP 31,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",17
PAHRUMP 31,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",5
PAHRUMP 31,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",92
PAHRUMP 31,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",16
PAHRUMP 31,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",34
PAHRUMP 31,District Attorney (Democratic),"KUNZI, BRIAN T.",80
PAHRUMP 31,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",383
PAHRUMP 31,Governor (Democratic),"Chang, Charles ""Charlie""",9
PAHRUMP 31,Governor (Democratic),"Conquest, Frederick L.",6
PAHRUMP 31,Governor (Democratic),"Frye, Stephen H.",3
PAHRUMP 31,Governor (Democratic),"Goodman, Robert ""Bob""",28
PAHRUMP 31,Governor (Democratic),"Hyepock, Chris",10
PAHRUMP 31,Governor (Democratic),None Of These Candidates,48
PAHRUMP 31,Governor (Democratic),"Rheinhart, Allen",3
PAHRUMP 31,Governor (Democratic),"Rutledge, John",6
PAHRUMP 31,Governor (Democratic),"Shabazz, Abdul H.",4
PAHRUMP 31,Governor (Republican),"Hamilton, Eddie ""In Liberty""",10
PAHRUMP 31,Governor (Republican),"Marinch, Gary",4
PAHRUMP 31,Governor (Republican),None Of These Candidates,15
PAHRUMP 31,Governor (Republican),"Sandoval, Brian",205
PAHRUMP 31,Governor (Republican),"Tarbell, William",0
PAHRUMP 31,Governor (Republican),"Tighe, Thomas J.",1
PAHRUMP 31,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",45
PAHRUMP 31,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",275
PAHRUMP 31,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",78
PAHRUMP 31,Lieutenant Governor (Democratic),"Flores, Lucy",57
PAHRUMP 31,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",28
PAHRUMP 31,Lieutenant Governor (Democratic),None Of These Candidates,32
PAHRUMP 31,Lieutenant Governor (Republican),"Dyer, Chris",12
PAHRUMP 31,Lieutenant Governor (Republican),"Hutchison, Mark",89
PAHRUMP 31,Lieutenant Governor (Republican),"Lowden, Sue",113
PAHRUMP 31,Lieutenant Governor (Republican),None Of These Candidates,20
PAHRUMP 31,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",59
PAHRUMP 31,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",86
PAHRUMP 31,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",69
PAHRUMP 31,State Controller (Republican),"Arlint, Cort R.",39
PAHRUMP 31,State Controller (Republican),"Herr, Barry",37
PAHRUMP 31,State Controller (Republican),"Knecht, Ron",97
PAHRUMP 31,State Controller (Republican),None Of These Candidates,53
PAHRUMP 31,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",9
PAHRUMP 31,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",87
PAHRUMP 31,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",19
PAHRUMP 31,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",72
PAHRUMP 31,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",106
PAHRUMP 31,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",35
PAHRUMP 31,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",4
PAHRUMP 32,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",30
PAHRUMP 32,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",8
PAHRUMP 32,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",40
PAHRUMP 32,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",74
PAHRUMP 32,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",110
PAHRUMP 32,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",81
PAHRUMP 32,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",8
PAHRUMP 32,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",70
PAHRUMP 32,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",26
PAHRUMP 32,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",62
PAHRUMP 32,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",33
PAHRUMP 32,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",27
PAHRUMP 32,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",4
PAHRUMP 32,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",134
PAHRUMP 32,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",12
PAHRUMP 32,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",45
PAHRUMP 32,District Attorney (Democratic),"KUNZI, BRIAN T.",88
PAHRUMP 32,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",402
PAHRUMP 32,Governor (Democratic),"Chang, Charles ""Charlie""",5
PAHRUMP 32,Governor (Democratic),"Conquest, Frederick L.",6
PAHRUMP 32,Governor (Democratic),"Frye, Stephen H.",6
PAHRUMP 32,Governor (Democratic),"Goodman, Robert ""Bob""",38
PAHRUMP 32,Governor (Democratic),"Hyepock, Chris",13
PAHRUMP 32,Governor (Democratic),None Of These Candidates,44
PAHRUMP 32,Governor (Democratic),"Rheinhart, Allen",17
PAHRUMP 32,Governor (Democratic),"Rutledge, John",6
PAHRUMP 32,Governor (Democratic),"Shabazz, Abdul H.",2
PAHRUMP 32,Governor (Republican),"Hamilton, Eddie ""In Liberty""",6
PAHRUMP 32,Governor (Republican),"Marinch, Gary",2
PAHRUMP 32,Governor (Republican),None Of These Candidates,11
PAHRUMP 32,Governor (Republican),"Sandoval, Brian",237
PAHRUMP 32,Governor (Republican),"Tarbell, William",8
PAHRUMP 32,Governor (Republican),"Tighe, Thomas J.",0
PAHRUMP 32,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",51
PAHRUMP 32,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",284
PAHRUMP 32,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",95
PAHRUMP 32,Lieutenant Governor (Democratic),"Flores, Lucy",88
PAHRUMP 32,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",29
PAHRUMP 32,Lieutenant Governor (Democratic),None Of These Candidates,22
PAHRUMP 32,Lieutenant Governor (Republican),"Dyer, Chris",15
PAHRUMP 32,Lieutenant Governor (Republican),"Hutchison, Mark",110
PAHRUMP 32,Lieutenant Governor (Republican),"Lowden, Sue",123
PAHRUMP 32,Lieutenant Governor (Republican),None Of These Candidates,19
PAHRUMP 32,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",58
PAHRUMP 32,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",90
PAHRUMP 32,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",98
PAHRUMP 32,State Controller (Republican),"Arlint, Cort R.",32
PAHRUMP 32,State Controller (Republican),"Herr, Barry",32
PAHRUMP 32,State Controller (Republican),"Knecht, Ron",128
PAHRUMP 32,State Controller (Republican),None Of These Candidates,61
PAHRUMP 32,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",12
PAHRUMP 32,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",113
PAHRUMP 32,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",10
PAHRUMP 32,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",77
PAHRUMP 32,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",88
PAHRUMP 32,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",79
PAHRUMP 32,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",5
Precinct 99,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",0
Precinct 99,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",0
Precinct 99,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
ROUND MTN 12,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",4
ROUND MTN 12,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",7
ROUND MTN 12,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",4
ROUND MTN 12,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",10
ROUND MTN 12,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",2
ROUND MTN 12,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",5
ROUND MTN 12,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",0
ROUND MTN 12,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",10
ROUND MTN 12,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",2
ROUND MTN 12,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",1
ROUND MTN 12,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",4
ROUND MTN 12,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",4
ROUND MTN 12,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",0
ROUND MTN 12,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",11
ROUND MTN 12,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",17
ROUND MTN 12,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",4
ROUND MTN 12,District Attorney (Democratic),"KUNZI, BRIAN T.",4
ROUND MTN 12,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",50
ROUND MTN 12,Governor (Democratic),"Chang, Charles ""Charlie""",0
ROUND MTN 12,Governor (Democratic),"Conquest, Frederick L.",0
ROUND MTN 12,Governor (Democratic),"Frye, Stephen H.",1
ROUND MTN 12,Governor (Democratic),"Goodman, Robert ""Bob""",3
ROUND MTN 12,Governor (Democratic),"Hyepock, Chris",0
ROUND MTN 12,Governor (Democratic),None Of These Candidates,2
ROUND MTN 12,Governor (Democratic),"Rheinhart, Allen",0
ROUND MTN 12,Governor (Democratic),"Rutledge, John",1
ROUND MTN 12,Governor (Democratic),"Shabazz, Abdul H.",0
ROUND MTN 12,Governor (Republican),"Hamilton, Eddie ""In Liberty""",4
ROUND MTN 12,Governor (Republican),"Marinch, Gary",0
ROUND MTN 12,Governor (Republican),None Of These Candidates,1
ROUND MTN 12,Governor (Republican),"Sandoval, Brian",23
ROUND MTN 12,Governor (Republican),"Tarbell, William",1
ROUND MTN 12,Governor (Republican),"Tighe, Thomas J.",1
ROUND MTN 12,Lieutenant Governor (Democratic),"Flores, Lucy",5
ROUND MTN 12,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",1
ROUND MTN 12,Lieutenant Governor (Democratic),None Of These Candidates,1
ROUND MTN 12,Lieutenant Governor (Republican),"Dyer, Chris",5
ROUND MTN 12,Lieutenant Governor (Republican),"Hutchison, Mark",7
ROUND MTN 12,Lieutenant Governor (Republican),"Lowden, Sue",15
ROUND MTN 12,Lieutenant Governor (Republican),None Of These Candidates,3
ROUND MTN 12,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",8
ROUND MTN 12,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",6
ROUND MTN 12,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",10
ROUND MTN 12,State Controller (Republican),"Arlint, Cort R.",5
ROUND MTN 12,State Controller (Republican),"Herr, Barry",4
ROUND MTN 12,State Controller (Republican),"Knecht, Ron",16
ROUND MTN 12,State Controller (Republican),None Of These Candidates,2
