precinct,office,candidate,votes
Precinct 6,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 6,President and Vice President of the United States,"NADER, RALPH",2
Precinct 6,President and Vice President of the United States,None Of These Candidates,1
Precinct 6,President and Vice President of the United States,"Obama, Barack",128
Precinct 6,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",197
Precinct 6,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",232
Precinct 6,"State Assembly, District 33","CARPENTER, JOHN C.",318
Precinct 6,"State Assembly, District 33","TRIGGS, ZACHARY",152
Precinct 6,"State Senate, Rural Senatorial District","HANSEN, JANINE",166
Precinct 6,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",305
Precinct 6,"Supreme Court Justice, Seat B",None Of These Candidates,100
Precinct 6,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",218
Precinct 6,"Supreme Court Justice, Seat B","Schumacher, Deborah",143
Precinct 6,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",86
Precinct 6,"Supreme Court Justice, Seat D","Gibbons, Mark",242
Precinct 6,"Supreme Court Justice, Seat D",None Of These Candidates,123
Precinct 6,"U.S. Representative in Congress, District 2","Bergland, Craig",2
Precinct 6,"U.S. Representative in Congress, District 2","DERBY, JILL",122
Precinct 6,"U.S. Representative in Congress, District 2","Everhart, John",32
Precinct 6,"U.S. Representative in Congress, District 2","HELLER, DEAN",311
Precinct 6,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",7
Precinct 7,County Comm Dist. 1 (CW),"DAHL, DEMAR",286
Precinct 7,County Comm Dist. 1 (CW),"NEFF, DAVID E.",95
Precinct 7,County Comm Dist. 3 (CW),"ELLISON, JOHN",353
Precinct 7,County Comm Dist. 5 (CW),"RUSSELL, WARREN",280
Precinct 7,County Comm Dist. 5 (CW),"WEEKS, ZEB",78
Precinct 7,"District Court Judge, District 4, Department  1","MEMEO, MIKE",205
Precinct 7,"District Court Judge, District 4, Department  1","TORVINEN, MARK",188
Precinct 7,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",124
Precinct 7,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",235
Precinct 7,President and Vice President of the United States,"Baldwin, Chuck",4
Precinct 7,President and Vice President of the United States,"Barr, Bob",1
Precinct 7,President and Vice President of the United States,"McCain, John",306
Precinct 7,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 7,President and Vice President of the United States,"NADER, RALPH",1
Precinct 7,President and Vice President of the United States,None Of These Candidates,1
Precinct 7,President and Vice President of the United States,"Obama, Barack",98
Precinct 7,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",155
Precinct 7,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",194
Precinct 7,"State Assembly, District 33","CARPENTER, JOHN C.",293
Precinct 7,"State Assembly, District 33","TRIGGS, ZACHARY",99
Precinct 7,"State Senate, Rural Senatorial District","HANSEN, JANINE",91
Precinct 7,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",300
Precinct 7,"Supreme Court Justice, Seat B",None Of These Candidates,67
Precinct 7,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",179
Precinct 7,"Supreme Court Justice, Seat B","Schumacher, Deborah",142
Precinct 7,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",71
Precinct 7,"Supreme Court Justice, Seat D","Gibbons, Mark",217
Precinct 7,"Supreme Court Justice, Seat D",None Of These Candidates,83
Precinct 7,"U.S. Representative in Congress, District 2","Bergland, Craig",2
Precinct 7,"U.S. Representative in Congress, District 2","DERBY, JILL",82
Precinct 7,"U.S. Representative in Congress, District 2","Everhart, John",15
Precinct 7,"U.S. Representative in Congress, District 2","HELLER, DEAN",298
Precinct 7,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",4
Precinct 8,County Comm Dist. 1 (CW),"DAHL, DEMAR",400
Precinct 8,County Comm Dist. 1 (CW),"NEFF, DAVID E.",163
Precinct 8,County Comm Dist. 3 (CW),"ELLISON, JOHN",499
Precinct 8,County Comm Dist. 5 (CW),"RUSSELL, WARREN",406
Precinct 8,County Comm Dist. 5 (CW),"WEEKS, ZEB",128
Precinct 8,"District Court Judge, District 4, Department  1","MEMEO, MIKE",269
Precinct 8,"District Court Judge, District 4, Department  1","TORVINEN, MARK",313
Precinct 8,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",196
Precinct 8,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",344
Precinct 8,President and Vice President of the United States,"Baldwin, Chuck",3
Precinct 8,President and Vice President of the United States,"Barr, Bob",2
Precinct 8,President and Vice President of the United States,"McCain, John",404
Precinct 8,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 8,President and Vice President of the United States,"NADER, RALPH",4
Precinct 8,President and Vice President of the United States,None Of These Candidates,5
Precinct 8,President and Vice President of the United States,"Obama, Barack",186
Precinct 8,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",225
Precinct 8,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",315
Precinct 8,"State Assembly, District 33","CARPENTER, JOHN C.",406
Precinct 8,"State Assembly, District 33","TRIGGS, ZACHARY",169
Precinct 8,"State Senate, Rural Senatorial District","HANSEN, JANINE",154
Precinct 8,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",423
Precinct 8,"Supreme Court Justice, Seat B",None Of These Candidates,87
Precinct 8,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",286
Precinct 8,"Supreme Court Justice, Seat B","Schumacher, Deborah",203
Precinct 8,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",131
Precinct 8,"Supreme Court Justice, Seat D","Gibbons, Mark",308
Precinct 8,"Supreme Court Justice, Seat D",None Of These Candidates,117
Precinct 8,"U.S. Representative in Congress, District 2","Bergland, Craig",3
Precinct 8,"U.S. Representative in Congress, District 2","DERBY, JILL",173
Precinct 8,"U.S. Representative in Congress, District 2","Everhart, John",19
Precinct 8,"U.S. Representative in Congress, District 2","HELLER, DEAN",384
Precinct 8,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",10
Precinct 88,President and Vice President of the United States,"Baldwin, Chuck",
Precinct 88,President and Vice President of the United States,"Barr, Bob",
Precinct 88,President and Vice President of the United States,"McCain, John",
Precinct 88,President and Vice President of the United States,"McKinney, Cynthia",
Precinct 88,President and Vice President of the United States,"NADER, RALPH",
Precinct 88,President and Vice President of the United States,None Of These Candidates,
Precinct 88,President and Vice President of the United States,"Obama, Barack",
Precinct 9,County Comm Dist. 1 (CW),"DAHL, DEMAR",274
Precinct 9,County Comm Dist. 1 (CW),"NEFF, DAVID E.",132
Precinct 9,County Comm Dist. 3 (CW),"ELLISON, JOHN",372
Precinct 9,County Comm Dist. 5 (CW),"RUSSELL, WARREN",278
Precinct 9,County Comm Dist. 5 (CW),"WEEKS, ZEB",108
Precinct 9,"District Court Judge, District 4, Department  1","MEMEO, MIKE",185
Precinct 9,"District Court Judge, District 4, Department  1","TORVINEN, MARK",219
Precinct 9,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",139
Precinct 9,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",238
Precinct 9,President and Vice President of the United States,"Baldwin, Chuck",4
Precinct 9,President and Vice President of the United States,"Barr, Bob",0
Precinct 9,President and Vice President of the United States,"McCain, John",267
Precinct 9,President and Vice President of the United States,"McKinney, Cynthia",1
Precinct 9,President and Vice President of the United States,"NADER, RALPH",5
Precinct 9,President and Vice President of the United States,None Of These Candidates,6
Precinct 9,President and Vice President of the United States,"Obama, Barack",148
Precinct 9,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",183
Precinct 9,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",199
Precinct 9,"State Assembly, District 33","CARPENTER, JOHN C.",298
Precinct 9,"State Assembly, District 33","TRIGGS, ZACHARY",114
Precinct 9,"State Senate, Rural Senatorial District","HANSEN, JANINE",133
Precinct 9,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",278
Precinct 9,"Supreme Court Justice, Seat B",None Of These Candidates,88
Precinct 9,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",171
Precinct 9,"Supreme Court Justice, Seat B","Schumacher, Deborah",148
Precinct 9,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",84
Precinct 9,"Supreme Court Justice, Seat D","Gibbons, Mark",208
Precinct 9,"Supreme Court Justice, Seat D",None Of These Candidates,101
Precinct 9,"U.S. Representative in Congress, District 2","Bergland, Craig",7
Precinct 9,"U.S. Representative in Congress, District 2","DERBY, JILL",131
Precinct 9,"U.S. Representative in Congress, District 2","Everhart, John",20
Precinct 9,"U.S. Representative in Congress, District 2","HELLER, DEAN",255
Precinct 9,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",5
Precinct 99,President and Vice President of the United States,"Baldwin, Chuck",
Precinct 99,President and Vice President of the United States,"Barr, Bob",
Precinct 99,President and Vice President of the United States,"McCain, John",
Precinct 99,President and Vice President of the United States,"McKinney, Cynthia",
Precinct 99,President and Vice President of the United States,"NADER, RALPH",
Precinct 99,President and Vice President of the United States,None Of These Candidates,
Precinct 99,President and Vice President of the United States,"Obama, Barack",
Precinct 99,"U.S. Representative in Congress, District 2","Bergland, Craig",
Precinct 99,"U.S. Representative in Congress, District 2","DERBY, JILL",
Precinct 99,"U.S. Representative in Congress, District 2","Everhart, John",
Precinct 99,"U.S. Representative in Congress, District 2","HELLER, DEAN",
Precinct 99,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",
