precinct,office,candidate,votes
Precinct 19 (Ballot Styl,Attorney General (Republican),"Barrick, Travis",73
Precinct 19 (Ballot Styl,Attorney General (Republican),"Hafter, Jacob",66
Precinct 19 (Ballot Styl,Attorney General (Republican),None Of These Candidates,60
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"BIRD, BRANDON",65
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"GAILEY, DENNIS K.",102
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"GENT, RICH",110
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"HENDRIX, CLAY",95
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"HYDE, MATT",91
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"JOHNSON, DESTRY",62
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"LAMMEL, JODY",58
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"LUDLOW, MIKE",65
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"MCFARLANE, NONA",125
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"NELSEN, WENDY WAGNER",71
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"SMACK, JAMES",60
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"SOMMER, JACOB",60
Precinct 19 (Ballot Styl,Board of School Trustees - vf 4 (Nonpartisan),"WIDEMAN, RICH",40
Precinct 19 (Ballot Styl,COUNTY ASSESSOR (Republican),"ACKERMAN, VINCE",38
Precinct 19 (Ballot Styl,COUNTY ASSESSOR (Republican),"GREEN, NORMA J.",160
Precinct 19 (Ballot Styl,County Comm Dist. 2 (CW) (Republican),"CROWDER, STEVE",27
Precinct 19 (Ballot Styl,County Comm Dist. 2 (CW) (Republican),"OLSEN, PETE",142
Precinct 19 (Ballot Styl,County Comm Dist. 2 (CW) (Republican),"TEWELL, JOHN",30
Precinct 19 (Ballot Styl,COUNTY RECORDER (Republican),"CROWDER, ART",56
Precinct 19 (Ballot Styl,COUNTY RECORDER (Republican),"SIMS, JOAN",133
Precinct 19 (Ballot Styl,Governor (Democratic),"Conquest, Frederick L.",14
Precinct 19 (Ballot Styl,Governor (Democratic),None Of These Candidates,13
Precinct 19 (Ballot Styl,Governor (Democratic),"Reid, Rory",32
Precinct 19 (Ballot Styl,Governor (Republican),"Atwood, Tony",2
Precinct 19 (Ballot Styl,Governor (Republican),"GIBBONS, JIM",70
Precinct 19 (Ballot Styl,Governor (Republican),"Lusak, Stanleigh Harold",5
Precinct 19 (Ballot Styl,Governor (Republican),"Montandon, Michael L.",17
Precinct 19 (Ballot Styl,Governor (Republican),None Of These Candidates,9
Precinct 19 (Ballot Styl,Governor (Republican),"Sandoval, Brian",108
Precinct 19 (Ballot Styl,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",6
Precinct 19 (Ballot Styl,Lieutenant Governor (Democratic),"Murad, Paul",3
Precinct 19 (Ballot Styl,Lieutenant Governor (Democratic),None Of These Candidates,7
Precinct 19 (Ballot Styl,Lieutenant Governor (Democratic),"Randazzo, Robert S.",6
Precinct 19 (Ballot Styl,Lieutenant Governor (Democratic),"Sferrazza, Jessica",36
Precinct 19 (Ballot Styl,Lieutenant Governor (Republican),"Krolicki, Brian",159
Precinct 19 (Ballot Styl,Lieutenant Governor (Republican),None Of These Candidates,24
Precinct 19 (Ballot Styl,Lieutenant Governor (Republican),"Woollen, Barbara Lee",28
Precinct 19 (Ballot Styl,Sheriff - CHURCHILL - NP (Nonpartisan),"EAST, RAY",26
Precinct 19 (Ballot Styl,Sheriff - CHURCHILL - NP (Nonpartisan),"GIOVE, TONY",11
Precinct 19 (Ballot Styl,Sheriff - CHURCHILL - NP (Nonpartisan),"INGRAM, RICHARD",86
Precinct 19 (Ballot Styl,Sheriff - CHURCHILL - NP (Nonpartisan),"TROTTER, BENJAMIN D.",62
Precinct 19 (Ballot Styl,Sheriff - CHURCHILL - NP (Nonpartisan),"WARD, DANIEL P.",24
Precinct 19 (Ballot Styl,Sheriff - CHURCHILL - NP (Nonpartisan),"WHITTEN, WAYNE",83
Precinct 19 (Ballot Styl,"State Assembly, District 38 (Republican)","GLADWILL, GARY G.",57
Precinct 19 (Ballot Styl,"State Assembly, District 38 (Republican)","GRADY, TOM",136
Precinct 19 (Ballot Styl,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",234
Precinct 19 (Ballot Styl,State Controller (Republican),"Dagani, Gregory Nance",56
Precinct 19 (Ballot Styl,State Controller (Republican),"Herr, Barry",84
Precinct 19 (Ballot Styl,State Controller (Republican),None Of These Candidates,63
Precinct 19 (Ballot Styl,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",8
Precinct 19 (Ballot Styl,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",26
Precinct 19 (Ballot Styl,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",19
Precinct 19 (Ballot Styl,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",26
Precinct 19 (Ballot Styl,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",181
Precinct 19 (Ballot Styl,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
Precinct 19 (Ballot Styl,United States Senator (Democratic),"Miller, Alex",13
Precinct 19 (Ballot Styl,United States Senator (Democratic),None Of These Candidates,14
Precinct 19 (Ballot Styl,United States Senator (Democratic),"Poliak, Carlo",0
Precinct 19 (Ballot Styl,United States Senator (Democratic),"Reid, Harry",32
Precinct 19 (Ballot Styl,United States Senator (Republican),"Angle, Sharron",104
Precinct 19 (Ballot Styl,United States Senator (Republican),"Bernstein, Gary",2
Precinct 19 (Ballot Styl,United States Senator (Republican),"Chachas, John",7
Precinct 19 (Ballot Styl,United States Senator (Republican),"Christensen, Chad",0
Precinct 19 (Ballot Styl,United States Senator (Republican),"Lowden, Sue",31
Precinct 19 (Ballot Styl,United States Senator (Republican),"Mabey, Garn",0
Precinct 19 (Ballot Styl,United States Senator (Republican),"Marinch, Gary",0
Precinct 19 (Ballot Styl,United States Senator (Republican),"Nadell, Brian",0
Precinct 19 (Ballot Styl,United States Senator (Republican),None Of These Candidates,3
Precinct 19 (Ballot Styl,United States Senator (Republican),"Parson, Bill",7
Precinct 19 (Ballot Styl,United States Senator (Republican),"Stern, Cecilia",1
Precinct 19 (Ballot Styl,United States Senator (Republican),"Suominen, Terry",0
Precinct 19 (Ballot Styl,United States Senator (Republican),"Tarkanian, Danny",55
Precinct 19 (Ballot Styl,"University Board of Regents, District  8 (Nonpartisan)","FEEST, MARK",106
Precinct 19 (Ballot Styl,"University Board of Regents, District  8 (Nonpartisan)","MELCHER, KEVIN C.",63
Precinct 19 (Ballot Styl,"University Board of Regents, District  8 (Nonpartisan)","PUCCINELLI, MARGARET",87
Precinct 99 (Ballot Styl,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",0
Precinct 99 (Ballot Styl,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",0
Precinct 99 (Ballot Styl,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",0
Precinct 99 (Ballot Styl,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",0
Precinct 99 (Ballot Styl,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",0
Precinct 99 (Ballot Styl,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
Precinct 99 (Ballot Styl,United States Senator (Democratic),"Miller, Alex",0
Precinct 99 (Ballot Styl,United States Senator (Democratic),None Of These Candidates,0
Precinct 99 (Ballot Styl,United States Senator (Democratic),"Poliak, Carlo",0
Precinct 99 (Ballot Styl,United States Senator (Democratic),"Reid, Harry",0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Angle, Sharron",0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Bernstein, Gary",0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Chachas, John",0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Christensen, Chad",0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Lowden, Sue",0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Mabey, Garn",0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Marinch, Gary",0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Nadell, Brian",0
Precinct 99 (Ballot Styl,United States Senator (Republican),None Of These Candidates,0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Parson, Bill",0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Stern, Cecilia",0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Suominen, Terry",0
Precinct 99 (Ballot Styl,United States Senator (Republican),"Tarkanian, Danny",0
