county,precinct,office,district,candidate,votes
Clark,541,President,,None Of These Candidates,27
Clark,541,President,,Donald Trump,255
Clark,541,State House,12,James Ohrenschall,645
Clark,541,State House,12,Mark Riggins,235
Clark,541,State House,12,Troy Warren,39
Clark,541,U.S. House,1,Kamau Bakari,18
Clark,541,U.S. House,1,Reuben D'Silva,135
Clark,541,U.S. House,1,Mary Perry,209
Clark,541,U.S. House,1,Dina Titus,580
Clark,541,U.S. Senate,,Catherine Cortez Masto,634
Clark,541,U.S. Senate,,Tony Gumina,10
Clark,541,U.S. Senate,,Joe Heck,233
Clark,541,U.S. Senate,,Tom Jones,7
Clark,541,U.S. Senate,,None Of These Candidates,39
Clark,541,U.S. Senate,,Thomas Sawyer,20
Clark,541,U.S. Senate,,Jarrod Williams,8
Clark,541,President,,Darrell Castle,7
Clark,541,President,,Hillary Clinton,637
Clark,541,President,,Roque De La Fuente,5
Clark,541,President,,Gary Johnson,26
Clark,541,President,,None Of These Candidates,23
Clark,541,President,,Donald Trump,271
Clark,541,State House,12,James Ohrenschall,613
Clark,541,State House,12,Mark Riggins,255
Clark,541,State House,12,Troy Warren,42
Clark,541,U.S. House,1,Kamau Bakari,33
Clark,541,U.S. House,1,Reuben D'Silva,92
Clark,541,U.S. House,1,Mary Perry,221
Clark,541,U.S. House,1,Dina Titus,594
Clark,541,U.S. Senate,,Catherine Cortez Masto,594
Clark,541,U.S. Senate,,Tony Gumina,14
Clark,541,U.S. Senate,,Joe Heck,257
Clark,541,U.S. Senate,,Tom Jones,14
Clark,541,U.S. Senate,,None Of These Candidates,41
Clark,541,U.S. Senate,,Thomas Sawyer,10
Clark,541,U.S. Senate,,Jarrod Williams,9
Clark,541,President,,Darrell Castle,5
Clark,541,President,,Hillary Clinton,471
Clark,541,President,,Roque De La Fuente,3
Clark,541,President,,Gary Johnson,12
Clark,541,President,,None Of These Candidates,25
Clark,541,President,,Donald Trump,187
Clark,541,State House,12,James Ohrenschall,468
Clark,541,State House,12,Mark Riggins,173
Clark,541,State House,12,Troy Warren,25
Clark,541,U.S. House,1,Kamau Bakari,16
Clark,541,U.S. House,1,Reuben D'Silva,62
Clark,541,U.S. House,1,Mary Perry,157
Clark,541,U.S. House,1,Dina Titus,450
Clark,541,U.S. Senate,,Catherine Cortez Masto,450
Clark,541,U.S. Senate,,Tony Gumina,6
Clark,541,U.S. Senate,,Joe Heck,183
Clark,541,U.S. Senate,,Tom Jones,8
Clark,541,U.S. Senate,,None Of These Candidates,26
Clark,541,U.S. Senate,,Thomas Sawyer,6
Clark,541,U.S. Senate,,Jarrod Williams,10
Clark,542,President,,Darrell Castle,1
Clark,542,President,,Hillary Clinton,442
Clark,542,President,,Roque De La Fuente,3
Clark,542,President,,Gary Johnson,19
Clark,542,President,,None Of These Candidates,13
Clark,542,President,,Donald Trump,235
Clark,542,State House,15,Elliot Anderson,459
Clark,542,State House,15,Stan Vaughan,211
Clark,542,U.S. House,1,Kamau Bakari,12
Clark,542,U.S. House,1,Reuben D'Silva,55
Clark,542,U.S. House,1,Mary Perry,174
Clark,542,U.S. House,1,Dina Titus,447
Clark,542,U.S. Senate,,Catherine Cortez Masto,437
Clark,542,U.S. Senate,,Tony Gumina,6
Clark,542,U.S. Senate,,Joe Heck,202
Clark,542,U.S. Senate,,Tom Jones,8
Clark,542,U.S. Senate,,None Of These Candidates,29
Clark,542,U.S. Senate,,Thomas Sawyer,11
Clark,542,U.S. Senate,,Jarrod Williams,3
Clark,543,President,,Darrell Castle,3
Clark,543,President,,Hillary Clinton,541
Clark,543,President,,Roque De La Fuente,3
Clark,543,President,,Gary Johnson,26
Clark,543,President,,None Of These Candidates,25
Clark,543,President,,Donald Trump,268
Clark,543,State House,15,Elliot Anderson,574
Clark,543,State House,15,Stan Vaughan,234
Clark,543,U.S. House,1,Kamau Bakari,10
Clark,543,U.S. House,1,Reuben D'Silva,85
Clark,543,U.S. House,1,Mary Perry,217
Clark,543,U.S. House,1,Dina Titus,515
Clark,543,U.S. Senate,,Catherine Cortez Masto,512
Clark,543,U.S. Senate,,Tony Gumina,9
Clark,543,U.S. Senate,,Joe Heck,242
Clark,543,U.S. Senate,,Tom Jones,16
Clark,543,U.S. Senate,,None Of These Candidates,38
Clark,543,U.S. Senate,,Thomas Sawyer,12
Clark,543,U.S. Senate,,Jarrod Williams,9
Clark,550,President,,Darrell Castle,0
Clark,550,President,,Hillary Clinton,0
Clark,550,President,,Roque De La Fuente,0
Clark,550,President,,Gary Johnson,0
Clark,550,President,,None Of These Candidates,0
Clark,550,President,,Donald Trump,0
Clark,550,State House,12,James Ohrenschall,0
Clark,550,State House,12,Mark Riggins,0
Clark,550,State House,12,Troy Warren,0
Clark,550,U.S. House,4,Steve Brown,0
Clark,550,U.S. House,4,Cresent Hardy,0
Clark,550,U.S. House,4,Ruben Kihuen,0
Clark,550,U.S. House,4,Mike Little,0
Clark,550,U.S. Senate,,Catherine Cortez Masto,0
Clark,550,U.S. Senate,,Tony Gumina,0
Clark,550,U.S. Senate,,Joe Heck,0
Clark,550,U.S. Senate,,Tom Jones,0
Clark,550,U.S. Senate,,None Of These Candidates,0
Clark,550,U.S. Senate,,Thomas Sawyer,0
Clark,550,U.S. Senate,,Jarrod Williams,0
Clark,550,President,,Darrell Castle,1
Clark,550,President,,Hillary Clinton,151
Clark,550,President,,Roque De La Fuente,2
Clark,550,President,,Gary Johnson,9
Clark,550,President,,None Of These Candidates,5
Clark,550,President,,Donald Trump,155
Clark,550,State House,12,James Ohrenschall,137
Clark,550,State House,12,Mark Riggins,155
Clark,550,State House,12,Troy Warren,13
Clark,550,U.S. House,4,Steve Brown,15
Clark,550,U.S. House,4,Cresent Hardy,158
Clark,550,U.S. House,4,Ruben Kihuen,134
Clark,550,U.S. House,4,Mike Little,3
Clark,550,U.S. Senate,,Catherine Cortez Masto,152
Clark,550,U.S. Senate,,Tony Gumina,5
Clark,550,U.S. Senate,,Joe Heck,147
Clark,550,U.S. Senate,,Tom Jones,3
Clark,550,U.S. Senate,,None Of These Candidates,6
Clark,550,U.S. Senate,,Thomas Sawyer,1
Clark,550,U.S. Senate,,Jarrod Williams,2
Clark,550,President,,Darrell Castle,0
Clark,550,President,,Hillary Clinton,0
Clark,550,President,,Roque De La Fuente,0
Clark,550,President,,Gary Johnson,0
Clark,550,President,,None Of These Candidates,0
Clark,550,President,,Donald Trump,0
Clark,550,State House,12,James Ohrenschall,0
Clark,550,State House,12,Mark Riggins,0
Clark,550,State House,12,Troy Warren,0
Clark,550,U.S. House,3,David Goossen,0
Clark,550,U.S. House,3,Warren Markowitz,0
Clark,550,U.S. House,3,Jacky Rosen,0
Clark,550,U.S. House,3,Danny Tarkanian,0
Clark,550,U.S. Senate,,Catherine Cortez Masto,0
Clark,550,U.S. Senate,,Tony Gumina,0
Clark,550,U.S. Senate,,Joe Heck,0
Clark,550,U.S. Senate,,Tom Jones,0
Clark,550,U.S. Senate,,None Of These Candidates,0
Clark,550,U.S. Senate,,Thomas Sawyer,0
Clark,550,U.S. Senate,,Jarrod Williams,0
Clark,550,President,,Darrell Castle,0
Clark,550,President,,Hillary Clinton,0
Clark,550,President,,Roque De La Fuente,0
Clark,550,President,,Gary Johnson,0
Clark,550,President,,None Of These Candidates,0
Clark,550,President,,Donald Trump,0
Clark,550,State House,12,James Ohrenschall,0
Clark,550,State House,12,Mark Riggins,0
Clark,550,State House,12,Troy Warren,0
Clark,550,U.S. House,4,Steve Brown,0
Clark,550,U.S. House,4,Cresent Hardy,0
Clark,550,U.S. House,4,Ruben Kihuen,0
Clark,550,U.S. House,4,Mike Little,0
Clark,550,U.S. Senate,,Catherine Cortez Masto,0
Clark,550,U.S. Senate,,Tony Gumina,0
Clark,550,U.S. Senate,,Joe Heck,0
Clark,550,U.S. Senate,,Tom Jones,0
Clark,550,U.S. Senate,,None Of These Candidates,0
Clark,550,U.S. Senate,,Thomas Sawyer,0
Clark,550,U.S. Senate,,Jarrod Williams,0
Clark,550,President,,Darrell Castle,5
Clark,550,President,,Hillary Clinton,430
Clark,550,President,,Roque De La Fuente,3
Clark,550,President,,Gary Johnson,30
Clark,550,President,,None Of These Candidates,24
Clark,550,President,,Donald Trump,327
Clark,550,State House,12,James Ohrenschall,404
Clark,550,State House,12,Mark Riggins,335
Clark,550,State House,12,Troy Warren,34
Clark,550,U.S. House,1,Kamau Bakari,12
Clark,550,U.S. House,1,Reuben D'Silva,69
Clark,550,U.S. House,1,Mary Perry,306
Clark,550,U.S. House,1,Dina Titus,413
Clark,550,U.S. Senate,,Catherine Cortez Masto,423
Clark,550,U.S. Senate,,Tony Gumina,5
Clark,550,U.S. Senate,,Joe Heck,338
Clark,550,U.S. Senate,,Tom Jones,4
Clark,550,U.S. Senate,,None Of These Candidates,22
Clark,550,U.S. Senate,,Thomas Sawyer,15
Clark,550,U.S. Senate,,Jarrod Williams,4
Clark,550,President,,Darrell Castle,4
Clark,550,President,,Hillary Clinton,532
Clark,550,President,,Roque De La Fuente,3
Clark,550,President,,Gary Johnson,25
Clark,550,President,,None Of These Candidates,20
Clark,550,President,,Donald Trump,368
Clark,550,State House,12,James Ohrenschall,523
Clark,550,State House,12,Mark Riggins,325
Clark,550,State House,12,Troy Warren,45
Clark,550,U.S. House,1,Kamau Bakari,14
Clark,550,U.S. House,1,Reuben D'Silva,86
Clark,550,U.S. House,1,Mary Perry,287
Clark,550,U.S. House,1,Dina Titus,532
Clark,550,U.S. Senate,,Catherine Cortez Masto,530
Clark,550,U.S. Senate,,Tony Gumina,11
Clark,550,U.S. Senate,,Joe Heck,321
Clark,550,U.S. Senate,,Tom Jones,17
Clark,550,U.S. Senate,,None Of These Candidates,35
Clark,550,U.S. Senate,,Thomas Sawyer,18
Clark,550,U.S. Senate,,Jarrod Williams,6
Clark,550,President,,Darrell Castle,0
Clark,550,President,,Hillary Clinton,0
Clark,550,President,,Roque De La Fuente,0
Clark,550,President,,Gary Johnson,0
Clark,550,President,,None Of These Candidates,0
Clark,550,President,,Donald Trump,0
Clark,550,State House,12,James Ohrenschall,0
Clark,550,State House,12,Mark Riggins,0
Clark,550,State House,12,Troy Warren,0
Clark,550,U.S. House,4,Steve Brown,0
Clark,550,U.S. House,4,Cresent Hardy,0
Clark,550,U.S. House,4,Ruben Kihuen,0
Clark,550,U.S. House,4,Mike Little,0
Clark,550,U.S. Senate,,Catherine Cortez Masto,0
Clark,550,U.S. Senate,,Tony Gumina,0
Clark,550,U.S. Senate,,Joe Heck,0
Clark,550,U.S. Senate,,Tom Jones,0
Clark,550,U.S. Senate,,None Of These Candidates,0
Clark,550,U.S. Senate,,Thomas Sawyer,0
Clark,550,U.S. Senate,,Jarrod Williams,0
Clark,551,President,,Darrell Castle,3
Clark,551,President,,Hillary Clinton,301
Clark,551,President,,Roque De La Fuente,0
Clark,551,President,,Gary Johnson,6
Clark,551,President,,None Of These Candidates,9
Clark,551,President,,Donald Trump,136
Clark,551,State House,14,Maggie Carlton,286
Clark,551,State House,14,Melody Howard,142
Clark,551,U.S. House,1,Kamau Bakari,9
Clark,551,U.S. House,1,Reuben D'Silva,41
Clark,551,U.S. House,1,Mary Perry,119
Clark,551,U.S. House,1,Dina Titus,275
Clark,551,U.S. Senate,,Catherine Cortez Masto,276
Clark,551,U.S. Senate,,Tony Gumina,3
Clark,551,U.S. Senate,,Joe Heck,125
Clark,551,U.S. Senate,,Tom Jones,17
Clark,551,U.S. Senate,,None Of These Candidates,22
Clark,551,U.S. Senate,,Thomas Sawyer,5
Clark,551,U.S. Senate,,Jarrod Williams,3
Clark,551,President,,Darrell Castle,4
Clark,551,President,,Hillary Clinton,551
Clark,551,President,,Roque De La Fuente,1
Clark,551,President,,Gary Johnson,25
Clark,551,President,,None Of These Candidates,21
Clark,551,President,,Donald Trump,267
Clark,551,State House,14,Maggie Carlton,547
Clark,551,State House,14,Melody Howard,276
Clark,551,U.S. House,1,Kamau Bakari,6
Clark,551,U.S. House,1,Reuben D'Silva,79
Clark,551,U.S. House,1,Mary Perry,235
Clark,551,U.S. House,1,Dina Titus,525
Clark,551,U.S. Senate,,Catherine Cortez Masto,519
Clark,551,U.S. Senate,,Tony Gumina,15
Clark,551,U.S. Senate,,Joe Heck,257
Clark,551,U.S. Senate,,Tom Jones,10
Clark,551,U.S. Senate,,None Of These Candidates,36
Clark,551,U.S. Senate,,Thomas Sawyer,13
Clark,551,U.S. Senate,,Jarrod Williams,6
Clark,551,President,,Darrell Castle,8
Clark,551,President,,Hillary Clinton,741
Clark,551,President,,Roque De La Fuente,1
Clark,551,President,,Gary Johnson,26
Clark,551,President,,None Of These Candidates,31
Clark,551,President,,Donald Trump,383
Clark,551,State House,12,James Ohrenschall,709
Clark,551,State House,12,Mark Riggins,368
Clark,551,State House,12,Troy Warren,44
Clark,551,U.S. House,1,Kamau Bakari,16
Clark,551,U.S. House,1,Reuben D'Silva,134
Clark,551,U.S. House,1,Mary Perry,328
Clark,551,U.S. House,1,Dina Titus,683
Clark,551,U.S. Senate,,Catherine Cortez Masto,718
Clark,551,U.S. Senate,,Tony Gumina,16
Clark,551,U.S. Senate,,Joe Heck,376
Clark,551,U.S. Senate,,Tom Jones,16
Clark,551,U.S. Senate,,None Of These Candidates,43
Clark,551,U.S. Senate,,Thomas Sawyer,7
Clark,551,U.S. Senate,,Jarrod Williams,6
Clark,551,President,,Darrell Castle,7
Clark,551,President,,Hillary Clinton,294
Clark,551,President,,Roque De La Fuente,2
Clark,551,President,,Gary Johnson,13
Clark,551,President,,None Of These Candidates,14
Clark,551,President,,Donald Trump,238
Clark,551,State House,12,James Ohrenschall,302
Clark,551,State House,12,Mark Riggins,224
Clark,551,State House,12,Troy Warren,25
Clark,551,U.S. House,1,Kamau Bakari,14
Clark,551,U.S. House,1,Reuben D'Silva,53
Clark,551,U.S. House,1,Mary Perry,198
Clark,551,U.S. House,1,Dina Titus,297
Clark,551,U.S. Senate,,Catherine Cortez Masto,308
Clark,551,U.S. Senate,,Tony Gumina,9
Clark,551,U.S. Senate,,Joe Heck,224
Clark,551,U.S. Senate,,Tom Jones,2
Clark,551,U.S. Senate,,None Of These Candidates,20
Clark,551,U.S. Senate,,Thomas Sawyer,3
Clark,551,U.S. Senate,,Jarrod Williams,3
Clark,552,President,,Darrell Castle,6
Clark,552,President,,Hillary Clinton,254
Clark,552,President,,Roque De La Fuente,0
Clark,552,President,,Gary Johnson,19
Clark,552,President,,None Of These Candidates,7
Clark,552,President,,Donald Trump,140
Clark,552,State House,14,Maggie Carlton,267
Clark,552,State House,14,Melody Howard,135
Clark,552,U.S. House,1,Kamau Bakari,5
Clark,552,U.S. House,1,Reuben D'Silva,38
Clark,552,U.S. House,1,Mary Perry,119
Clark,552,U.S. House,1,Dina Titus,255
Clark,552,U.S. Senate,,Catherine Cortez Masto,259
Clark,552,U.S. Senate,,Tony Gumina,8
Clark,552,U.S. Senate,,Joe Heck,122
Clark,552,U.S. Senate,,Tom Jones,5
Clark,552,U.S. Senate,,None Of These Candidates,15
Clark,552,U.S. Senate,,Thomas Sawyer,11
Clark,552,U.S. Senate,,Jarrod Williams,1
Clark,552,President,,Darrell Castle,2
Clark,552,President,,Hillary Clinton,598
Clark,552,President,,Roque De La Fuente,2
Clark,552,President,,Gary Johnson,23
Clark,552,President,,None Of These Candidates,13
Clark,552,President,,Donald Trump,206
Clark,552,State House,14,Maggie Carlton,582
Clark,552,State House,14,Melody Howard,203
Clark,552,U.S. House,1,Kamau Bakari,12
Clark,552,U.S. House,1,Reuben D'Silva,86
Clark,552,U.S. House,1,Mary Perry,169
Clark,552,U.S. House,1,Dina Titus,542
Clark,552,U.S. Senate,,Catherine Cortez Masto,553
Clark,552,U.S. Senate,,Tony Gumina,13
Clark,552,U.S. Senate,,Joe Heck,196
Clark,552,U.S. Senate,,Tom Jones,10
Clark,552,U.S. Senate,,None Of These Candidates,35
Clark,552,U.S. Senate,,Thomas Sawyer,10
Clark,552,U.S. Senate,,Jarrod Williams,1
Clark,552,President,,Darrell Castle,3
Clark,552,President,,Hillary Clinton,487
Clark,552,President,,Roque De La Fuente,2
Clark,552,President,,Gary Johnson,25
Clark,552,President,,None Of These Candidates,19
Clark,552,President,,Donald Trump,327
Clark,552,State House,12,James Ohrenschall,483
Clark,552,State House,12,Mark Riggins,313
Clark,552,State House,12,Troy Warren,29
Clark,552,U.S. House,1,Kamau Bakari,12
Clark,552,U.S. House,1,Reuben D'Silva,75
Clark,552,U.S. House,1,Mary Perry,296
Clark,552,U.S. House,1,Dina Titus,457
Clark,552,U.S. Senate,,Catherine Cortez Masto,463
Clark,552,U.S. Senate,,Tony Gumina,12
Clark,552,U.S. Senate,,Joe Heck,331
Clark,552,U.S. Senate,,Tom Jones,6
Clark,552,U.S. Senate,,None Of These Candidates,27
Clark,552,U.S. Senate,,Thomas Sawyer,6
Clark,552,U.S. Senate,,Jarrod Williams,3
Clark,552,President,,Darrell Castle,0
Clark,552,President,,Hillary Clinton,118
Clark,552,President,,Roque De La Fuente,0
Clark,552,President,,Gary Johnson,22
Clark,552,President,,None Of These Candidates,14
Clark,552,President,,Donald Trump,215
Clark,552,State House,12,James Ohrenschall,127
Clark,552,State House,12,Mark Riggins,204
Clark,552,State House,12,Troy Warren,17
Clark,552,U.S. House,4,Steve Brown,10
Clark,552,U.S. House,4,Cresent Hardy,228
Clark,552,U.S. House,4,Ruben Kihuen,118
Clark,552,U.S. House,4,Mike Little,5
Clark,552,U.S. Senate,,Catherine Cortez Masto,128
Clark,552,U.S. Senate,,Tony Gumina,1
Clark,552,U.S. Senate,,Joe Heck,217
Clark,552,U.S. Senate,,Tom Jones,5
Clark,552,U.S. Senate,,None Of These Candidates,11
Clark,552,U.S. Senate,,Thomas Sawyer,4
Clark,552,U.S. Senate,,Jarrod Williams,2
Clark,552,President,,Darrell Castle,2
Clark,552,President,,Hillary Clinton,107
Clark,552,President,,Roque De La Fuente,0
Clark,552,President,,Gary Johnson,14
Clark,552,President,,None Of These Candidates,7
Clark,552,President,,Donald Trump,194
Clark,552,State House,12,James Ohrenschall,124
Clark,552,State House,12,Mark Riggins,162
Clark,552,State House,12,Troy Warren,12
Clark,552,U.S. House,4,Steve Brown,11
Clark,552,U.S. House,4,Cresent Hardy,186
Clark,552,U.S. House,4,Ruben Kihuen,100
Clark,552,U.S. House,4,Mike Little,10
Clark,552,U.S. Senate,,Catherine Cortez Masto,104
Clark,552,U.S. Senate,,Tony Gumina,2
Clark,552,U.S. Senate,,Joe Heck,182
Clark,552,U.S. Senate,,Tom Jones,8
Clark,552,U.S. Senate,,None Of These Candidates,10
Clark,552,U.S. Senate,,Thomas Sawyer,7
Clark,552,U.S. Senate,,Jarrod Williams,2
Clark,553,President,,Darrell Castle,1
Clark,553,President,,Hillary Clinton,191
Clark,553,President,,Roque De La Fuente,1
Clark,553,President,,Gary Johnson,9
Clark,553,President,,None Of These Candidates,10
Clark,553,President,,Donald Trump,236
Clark,553,State House,12,James Ohrenschall,192
Clark,553,State House,12,Mark Riggins,217
Clark,553,State House,12,Troy Warren,15
Clark,553,U.S. House,4,Steve Brown,19
Clark,553,U.S. House,4,Cresent Hardy,227
Clark,553,U.S. House,4,Ruben Kihuen,175
Clark,553,U.S. House,4,Mike Little,12
Clark,553,U.S. Senate,,Catherine Cortez Masto,190
Clark,553,U.S. Senate,,Tony Gumina,4
Clark,553,U.S. Senate,,Joe Heck,222
Clark,553,U.S. Senate,,Tom Jones,2
Clark,553,U.S. Senate,,None Of These Candidates,16
Clark,553,U.S. Senate,,Thomas Sawyer,7
Clark,553,U.S. Senate,,Jarrod Williams,1
Clark,553,President,,Darrell Castle,2
Clark,553,President,,Hillary Clinton,303
Clark,553,President,,Roque De La Fuente,2
Clark,553,President,,Gary Johnson,27
Clark,553,President,,None Of These Candidates,14
Clark,553,President,,Donald Trump,166
Clark,553,State House,10,Chris Brooks,305
Clark,553,State House,10,Shelly Shelton,171
Clark,553,State Senate,3,Jonathan Friedrich,47
Clark,553,State Senate,3,Dennis Palmerston,138
Clark,553,State Senate,3,Segerblom,292
Clark,553,U.S. House,1,Kamau Bakari,14
Clark,553,U.S. House,1,Reuben D'Silva,26
Clark,553,U.S. House,1,Mary Perry,131
Clark,553,U.S. House,1,Dina Titus,318
Clark,553,U.S. Senate,,Catherine Cortez Masto,309
Clark,553,U.S. Senate,,Tony Gumina,6
Clark,553,U.S. Senate,,Joe Heck,155
Clark,553,U.S. Senate,,Tom Jones,5
Clark,553,U.S. Senate,,None Of These Candidates,15
Clark,553,U.S. Senate,,Thomas Sawyer,10
Clark,553,U.S. Senate,,Jarrod Williams,3
Clark,553,President,,Darrell Castle,3
Clark,553,President,,Hillary Clinton,366
Clark,553,President,,Roque De La Fuente,3
Clark,553,President,,Gary Johnson,5
Clark,553,President,,None Of These Candidates,9
Clark,553,President,,Donald Trump,160
Clark,553,State House,10,Chris Brooks,351
Clark,553,State House,10,Shelly Shelton,160
Clark,553,State Senate,3,Jonathan Friedrich,27
Clark,553,State Senate,3,Dennis Palmerston,142
Clark,553,State Senate,3,Segerblom,338
Clark,553,U.S. House,1,Kamau Bakari,4
Clark,553,U.S. House,1,Reuben D'Silva,16
Clark,553,U.S. House,1,Mary Perry,129
Clark,553,U.S. House,1,Dina Titus,373
Clark,553,U.S. Senate,,Catherine Cortez Masto,340
Clark,553,U.S. Senate,,Tony Gumina,4
